Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;53.100543
2;500.000000;53.102235
3;500.000000;53.105458
4;500.000000;53.111122
5;500.000000;53.119286
6;500.000000;53.130632
7;500.000000;53.145126
8;500.000000;53.160855
9;500.000000;53.175729
10;500.000000;53.188084
11;500.000000;53.199359
12;500.000000;53.207706
13;500.000000;53.216896
14;500.000000;53.226068
15;500.000000;53.236650
16;500.000000;53.246839
17;500.000000;53.257837
18;500.000000;53.270708
19;500.000000;53.285785
20;500.000000;53.306117
21;500.000000;53.329828
22;500.000000;53.361650
23;500.000000;53.403503
24;500.000000;53.456138
25;500.000000;53.517654
26;500.000000;53.589906
27;500.000000;53.673466
28;500.000000;53.770378
29;500.000000;53.878554
30;500.000000;53.997683
31;500.000000;54.126522
32;500.000000;54.265441
33;500.000000;54.412525
34;500.000000;54.560292
35;500.000000;54.703174
36;500.000000;54.841521
37;500.000000;54.975413
38;500.000000;55.100588
39;500.000000;55.215636
40;500.000000;55.315715
41;500.000000;55.398703
42;500.000000;55.464336
43;500.000000;55.514714
44;500.000000;55.553789
45;500.000000;55.583416
46;500.000000;55.609468
47;500.000000;55.632354
48;500.000000;55.650552
49;500.000000;55.663861
50;500.000000;55.665905
51;500.000000;55.661039
52;500.000000;55.654288
53;500.000000;55.644693
54;500.000000;55.630493
55;500.000000;55.607891
56;500.000000;55.574207
57;500.000000;55.530226
58;500.000000;55.473198
59;500.000000;55.401168
60;500.000000;55.317074
61;500.000000;55.230739
62;500.000000;55.148228
63;500.000000;55.067251
64;500.000000;54.986997
65;500.000000;54.910697
66;500.000000;54.842731
67;500.000000;54.779708
68;500.000000;54.721202
69;500.000000;54.665975
70;500.000000;54.621506
71;500.000000;54.588999
72;500.000000;54.566449
73;500.000000;54.544826
74;500.000000;54.524969
75;500.000000;54.511415
76;500.000000;54.502378
77;500.000000;54.497766
78;500.000000;54.500063
79;500.000000;54.514248
80;500.000000;54.543154
81;500.000000;54.581764
82;500.000000;54.622804
83;500.000000;54.665009
84;500.000000;54.711612
85;500.000000;54.763761
86;500.000000;54.819983
87;500.000000;54.878632
88;500.000000;54.937538
89;500.000000;54.993143
90;500.000000;55.040897
91;500.000000;55.075140
92;500.000000;55.099204
93;500.000000;55.119472
94;500.000000;55.140520
95;500.000000;55.164009
96;500.000000;55.193013
97;500.000000;55.228482
98;500.000000;55.262508
99;500.000000;55.294281
100;500.000000;55.325440
101;500.000000;55.361936
102;500.000000;55.419077
103;500.000000;55.502088
104;500.000000;55.605310
105;500.000000;55.725310
106;500.000000;55.861365
107;500.000000;56.004837
108;500.000000;56.146437
109;500.000000;56.293664
110;500.000000;56.456069
111;500.000000;56.645047
112;500.000000;56.861428
113;500.000000;57.098978
114;500.000000;57.339640
115;500.000000;57.579842
116;500.000000;57.823166
117;500.000000;58.063856
118;500.000000;58.301993
119;500.000000;58.546942
120;500.000000;58.797261
121;500.000000;59.041733
122;500.000000;59.266916
123;500.000000;59.459090
124;500.000000;59.606832
125;500.000000;59.712982
126;500.000000;59.787372
127;500.000000;59.835514
128;500.000000;59.867037
129;500.000000;59.885756
130;500.000000;59.891299
131;500.000000;59.889598
132;500.000000;59.877739
133;500.000000;59.861307
134;500.000000;59.841814
135;500.000000;59.823648
136;500.000000;59.805669
137;500.000000;59.785154
138;500.000000;59.753494
139;500.000000;59.703014
140;500.000000;59.628219
141;500.000000;59.529159
142;500.000000;59.396053
143;500.000000;59.225324
144;500.000000;59.026887
145;500.000000;58.802309
146;500.000000;58.556801
147;500.000000;58.297686
148;500.000000;58.035800
149;500.000000;57.771154
150;500.000000;57.501800
151;500.000000;57.224948
152;500.000000;56.937997
153;500.000000;56.650819
154;500.000000;56.369613
155;500.000000;56.095392
156;500.000000;55.828882
157;500.000000;55.577103
158;500.000000;55.336360
159;500.000000;55.098063
160;500.000000;54.866210
161;500.000000;54.644212
162;500.000000;54.439304
163;500.000000;54.256446
164;500.000000;54.095384
165;500.000000;53.952358
166;500.000000;53.825174
167;500.000000;53.711706
168;500.000000;53.608184
169;500.000000;53.514337
170;500.000000;53.431954
171;500.000000;53.362582
172;500.000000;53.304386
173;500.000000;53.256372
174;500.000000;53.216282
175;500.000000;53.181814
176;500.000000;53.152989
177;500.000000;53.130746
178;500.000000;53.115265
179;500.000000;53.105723
180;500.000000;53.101481
