Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;55.598309
2;500.000000;55.451956
3;500.000000;55.315951
4;500.000000;55.193413
5;500.000000;55.085982
6;500.000000;54.992815
7;500.000000;54.912500
8;500.000000;54.842601
9;500.000000;54.782596
10;500.000000;54.730833
11;500.000000;54.684730
12;500.000000;54.641814
13;500.000000;54.599658
14;500.000000;54.554660
15;500.000000;54.504456
16;500.000000;54.445924
17;500.000000;54.381633
18;500.000000;54.310827
19;500.000000;54.233513
20;500.000000;54.151174
21;500.000000;54.066907
22;500.000000;53.982833
23;500.000000;53.903641
24;500.000000;53.831296
25;500.000000;53.766905
26;500.000000;53.709769
27;500.000000;53.658956
28;500.000000;53.614711
29;500.000000;53.574468
30;500.000000;53.534885
31;500.000000;53.496402
32;500.000000;53.456744
33;500.000000;53.414921
34;500.000000;53.368784
35;500.000000;53.317860
36;500.000000;53.263036
37;500.000000;53.207544
38;500.000000;53.152248
39;500.000000;53.098941
40;500.000000;53.051119
41;500.000000;53.012850
42;500.000000;52.986168
43;500.000000;52.971587
44;500.000000;52.970529
45;500.000000;52.983592
46;500.000000;53.007654
47;500.000000;53.040918
48;500.000000;53.082437
49;500.000000;53.129289
50;500.000000;53.179674
51;500.000000;53.232496
52;500.000000;53.286385
53;500.000000;53.341208
54;500.000000;53.397366
55;500.000000;53.455280
56;500.000000;53.514474
57;500.000000;53.574161
58;500.000000;53.634975
59;500.000000;53.697476
60;500.000000;53.760943
61;500.000000;53.826319
62;500.000000;53.895053
63;500.000000;53.965868
64;500.000000;54.038372
65;500.000000;54.111376
66;500.000000;54.181889
67;500.000000;54.251044
68;500.000000;54.319035
69;500.000000;54.388483
70;500.000000;54.460675
71;500.000000;54.538500
72;500.000000;54.620074
73;500.000000;54.703378
74;500.000000;54.787262
75;500.000000;54.874272
76;500.000000;54.963984
77;500.000000;55.056424
78;500.000000;55.149053
79;500.000000;55.241510
80;500.000000;55.330959
81;500.000000;55.413733
82;500.000000;55.488807
83;500.000000;55.554172
84;500.000000;55.614994
85;500.000000;55.671408
86;500.000000;55.721100
87;500.000000;55.759932
88;500.000000;55.788041
89;500.000000;55.805935
90;500.000000;55.813362
91;500.000000;55.808319
92;500.000000;55.792686
93;500.000000;55.767992
94;500.000000;55.736226
95;500.000000;55.698079
96;500.000000;55.652747
97;500.000000;55.602746
98;500.000000;55.553430
99;500.000000;55.512088
100;500.000000;55.484281
101;500.000000;55.470646
102;500.000000;55.478366
103;500.000000;55.506868
104;500.000000;55.556937
105;500.000000;55.629162
106;500.000000;55.724754
107;500.000000;55.840148
108;500.000000;55.966938
109;500.000000;56.103124
110;500.000000;56.243572
111;500.000000;56.381618
112;500.000000;56.514161
113;500.000000;56.636914
114;500.000000;56.752565
115;500.000000;56.865217
116;500.000000;56.971364
117;500.000000;57.067709
118;500.000000;57.158776
119;500.000000;57.250585
120;500.000000;57.346023
121;500.000000;57.443901
122;500.000000;57.547625
123;500.000000;57.666327
124;500.000000;57.798846
125;500.000000;57.930702
126;500.000000;58.050646
127;500.000000;58.149446
128;500.000000;58.224381
129;500.000000;58.264374
130;500.000000;58.271643
131;500.000000;58.239489
132;500.000000;58.172005
133;500.000000;58.071025
134;500.000000;57.928119
135;500.000000;57.744861
136;500.000000;57.530758
137;500.000000;57.303202
138;500.000000;57.070896
139;500.000000;56.848208
140;500.000000;56.653076
141;500.000000;56.491266
142;500.000000;56.371417
143;500.000000;56.297913
144;500.000000;56.273385
145;500.000000;56.295924
146;500.000000;56.356845
147;500.000000;56.449991
148;500.000000;56.569275
149;500.000000;56.720403
150;500.000000;56.898435
151;500.000000;57.089333
152;500.000000;57.287293
153;500.000000;57.484768
154;500.000000;57.660344
155;500.000000;57.803968
156;500.000000;57.909446
157;500.000000;57.986362
158;500.000000;58.049935
159;500.000000;58.094450
160;500.000000;58.118128
161;500.000000;58.112380
162;500.000000;58.078067
163;500.000000;58.014826
164;500.000000;57.924865
165;500.000000;57.810838
166;500.000000;57.687826
167;500.000000;57.568300
168;500.000000;57.452123
169;500.000000;57.334571
170;500.000000;57.207674
171;500.000000;57.074908
172;500.000000;56.935654
173;500.000000;56.788641
174;500.000000;56.638689
175;500.000000;56.486459
176;500.000000;56.334793
177;500.000000;56.188808
178;500.000000;56.043056
179;500.000000;55.895816
180;500.000000;55.747458
