Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;54.269477
2;500.000000;54.407121
3;500.000000;54.555687
4;500.000000;54.711890
5;500.000000;54.868328
6;500.000000;55.017017
7;500.000000;55.158880
8;500.000000;55.294891
9;500.000000;55.423346
10;500.000000;55.539843
11;500.000000;55.627404
12;500.000000;55.677456
13;500.000000;55.692778
14;500.000000;55.670942
15;500.000000;55.618685
16;500.000000;55.546009
17;500.000000;55.467412
18;500.000000;55.391265
19;500.000000;55.324916
20;500.000000;55.269909
21;500.000000;55.228452
22;500.000000;55.205691
23;500.000000;55.210445
24;500.000000;55.241341
25;500.000000;55.300186
26;500.000000;55.388747
27;500.000000;55.491191
28;500.000000;55.592894
29;500.000000;55.682321
30;500.000000;55.751128
31;500.000000;55.798009
32;500.000000;55.825093
33;500.000000;55.828085
34;500.000000;55.808345
35;500.000000;55.763037
36;500.000000;55.689633
37;500.000000;55.584180
38;500.000000;55.454487
39;500.000000;55.316184
40;500.000000;55.176083
41;500.000000;55.044137
42;500.000000;54.922775
43;500.000000;54.810474
44;500.000000;54.706984
45;500.000000;54.611853
46;500.000000;54.527670
47;500.000000;54.457482
48;500.000000;54.409185
49;500.000000;54.381654
50;500.000000;54.366324
51;500.000000;54.360289
52;500.000000;54.358445
53;500.000000;54.358640
54;500.000000;54.362151
55;500.000000;54.366988
56;500.000000;54.375209
57;500.000000;54.384268
58;500.000000;54.389547
59;500.000000;54.390515
60;500.000000;54.385487
61;500.000000;54.378025
62;500.000000;54.367160
63;500.000000;54.355560
64;500.000000;54.346940
65;500.000000;54.342128
66;500.000000;54.341973
67;500.000000;54.349092
68;500.000000;54.364410
69;500.000000;54.389577
70;500.000000;54.424072
71;500.000000;54.466924
72;500.000000;54.516572
73;500.000000;54.576978
74;500.000000;54.650731
75;500.000000;54.733458
76;500.000000;54.826711
77;500.000000;54.935114
78;500.000000;55.056531
79;500.000000;55.193877
80;500.000000;55.355154
81;500.000000;55.542812
82;500.000000;55.752152
83;500.000000;55.980601
84;500.000000;56.224224
85;500.000000;56.467538
86;500.000000;56.710625
87;500.000000;56.954886
88;500.000000;57.193920
89;500.000000;57.417925
90;500.000000;57.623381
91;500.000000;57.797443
92;500.000000;57.933746
93;500.000000;58.032867
94;500.000000;58.098207
95;500.000000;58.140028
96;500.000000;58.170598
97;500.000000;58.195150
98;500.000000;58.207296
99;500.000000;58.207028
100;500.000000;58.206420
101;500.000000;58.210735
102;500.000000;58.225897
103;500.000000;58.251031
104;500.000000;58.284222
105;500.000000;58.325183
106;500.000000;58.369643
107;500.000000;58.413173
108;500.000000;58.451826
109;500.000000;58.485058
110;500.000000;58.518789
111;500.000000;58.549366
112;500.000000;58.568254
113;500.000000;58.585984
114;500.000000;58.604873
115;500.000000;58.630072
116;500.000000;58.659249
117;500.000000;58.687487
118;500.000000;58.711370
119;500.000000;58.731280
120;500.000000;58.744388
121;500.000000;58.745402
122;500.000000;58.731291
123;500.000000;58.695759
124;500.000000;58.633946
125;500.000000;58.544862
126;500.000000;58.428374
127;500.000000;58.283434
128;500.000000;58.115807
129;500.000000;57.925560
130;500.000000;57.710909
131;500.000000;57.475649
132;500.000000;57.219072
133;500.000000;56.941407
134;500.000000;56.650408
135;500.000000;56.354920
136;500.000000;56.052852
137;500.000000;55.746003
138;500.000000;55.433894
139;500.000000;55.120754
140;500.000000;54.806822
141;500.000000;54.501733
142;500.000000;54.212297
143;500.000000;53.949056
144;500.000000;53.721232
145;500.000000;53.531910
146;500.000000;53.374457
147;500.000000;53.245475
148;500.000000;53.147087
149;500.000000;53.077478
150;500.000000;53.038097
151;500.000000;53.027764
152;500.000000;53.040302
153;500.000000;53.072095
154;500.000000;53.116828
155;500.000000;53.166342
156;500.000000;53.215878
157;500.000000;53.263786
158;500.000000;53.312521
159;500.000000;53.359479
160;500.000000;53.404305
161;500.000000;53.443671
162;500.000000;53.474283
163;500.000000;53.493645
164;500.000000;53.504075
165;500.000000;53.510131
166;500.000000;53.512942
167;500.000000;53.514447
168;500.000000;53.516993
169;500.000000;53.522479
170;500.000000;53.530464
171;500.000000;53.544018
172;500.000000;53.566539
173;500.000000;53.600508
174;500.000000;53.653099
175;500.000000;53.720973
176;500.000000;53.797309
177;500.000000;53.876487
178;500.000000;53.956698
179;500.000000;54.043817
180;500.000000;54.147595
