Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;54.185795
2;500.000000;54.323227
3;500.000000;54.471564
4;500.000000;54.627526
5;500.000000;54.783722
6;500.000000;54.932182
7;500.000000;55.073827
8;500.000000;55.209628
9;500.000000;55.337885
10;500.000000;55.454202
11;500.000000;55.541629
12;500.000000;55.591603
13;500.000000;55.606901
14;500.000000;55.585099
15;500.000000;55.532922
16;500.000000;55.460359
17;500.000000;55.381883
18;500.000000;55.305854
19;500.000000;55.239607
20;500.000000;55.184685
21;500.000000;55.143291
22;500.000000;55.120566
23;500.000000;55.125312
24;500.000000;55.156160
25;500.000000;55.214915
26;500.000000;55.303339
27;500.000000;55.405625
28;500.000000;55.507171
29;500.000000;55.596461
30;500.000000;55.665162
31;500.000000;55.711970
32;500.000000;55.739013
33;500.000000;55.742000
34;500.000000;55.722290
35;500.000000;55.677052
36;500.000000;55.603762
37;500.000000;55.498471
38;500.000000;55.368977
39;500.000000;55.230888
40;500.000000;55.091003
41;500.000000;54.959260
42;500.000000;54.838086
43;500.000000;54.725957
44;500.000000;54.622627
45;500.000000;54.527643
46;500.000000;54.443590
47;500.000000;54.373510
48;500.000000;54.325287
49;500.000000;54.297799
50;500.000000;54.282493
51;500.000000;54.276467
52;500.000000;54.274626
53;500.000000;54.274821
54;500.000000;54.278326
55;500.000000;54.283156
56;500.000000;54.291364
57;500.000000;54.300409
58;500.000000;54.305680
59;500.000000;54.306646
60;500.000000;54.301626
61;500.000000;54.294175
62;500.000000;54.283327
63;500.000000;54.271745
64;500.000000;54.263139
65;500.000000;54.258334
66;500.000000;54.258179
67;500.000000;54.265288
68;500.000000;54.280582
69;500.000000;54.305710
70;500.000000;54.340152
71;500.000000;54.382937
72;500.000000;54.432509
73;500.000000;54.492822
74;500.000000;54.566461
75;500.000000;54.649060
76;500.000000;54.742170
77;500.000000;54.850405
78;500.000000;54.971636
79;500.000000;55.108770
80;500.000000;55.269798
81;500.000000;55.457167
82;500.000000;55.666184
83;500.000000;55.894281
84;500.000000;56.137528
85;500.000000;56.380466
86;500.000000;56.623179
87;500.000000;56.867064
88;500.000000;57.105729
89;500.000000;57.329388
90;500.000000;57.534527
91;500.000000;57.708321
92;500.000000;57.844414
93;500.000000;57.943382
94;500.000000;58.008621
95;500.000000;58.050378
96;500.000000;58.080901
97;500.000000;58.105415
98;500.000000;58.117542
99;500.000000;58.117274
100;500.000000;58.116668
101;500.000000;58.120976
102;500.000000;58.136115
103;500.000000;58.161210
104;500.000000;58.194349
105;500.000000;58.235248
106;500.000000;58.279639
107;500.000000;58.323102
108;500.000000;58.361695
109;500.000000;58.394876
110;500.000000;58.428555
111;500.000000;58.459085
112;500.000000;58.477943
113;500.000000;58.496186
114;500.000000;58.519353
115;500.000000;58.554840
116;500.000000;58.601649
117;500.000000;58.656092
118;500.000000;58.715184
119;500.000000;58.780057
120;500.000000;58.848020
121;500.000000;58.913780
122;500.000000;58.973940
123;500.000000;59.022554
124;500.000000;59.053334
125;500.000000;59.060264
126;500.000000;59.035908
127;500.000000;58.975550
128;500.000000;58.881080
129;500.000000;58.747092
130;500.000000;58.569687
131;500.000000;58.352107
132;500.000000;58.093779
133;500.000000;57.793858
134;500.000000;57.462116
135;500.000000;57.106906
136;500.000000;56.729280
137;500.000000;56.336266
138;500.000000;55.931325
139;500.000000;55.523241
140;500.000000;55.118807
141;500.000000;54.732761
142;500.000000;54.371405
143;500.000000;54.046409
144;500.000000;53.766594
145;500.000000;53.535021
146;500.000000;53.344601
147;500.000000;53.191692
148;500.000000;53.077524
149;500.000000;52.999143
150;500.000000;52.956522
151;500.000000;52.945996
152;500.000000;52.958516
153;500.000000;52.990259
154;500.000000;53.034923
155;500.000000;53.084361
156;500.000000;53.133821
157;500.000000;53.181655
158;500.000000;53.230315
159;500.000000;53.277201
160;500.000000;53.321958
161;500.000000;53.361263
162;500.000000;53.391828
163;500.000000;53.411160
164;500.000000;53.421574
165;500.000000;53.427620
166;500.000000;53.430427
167;500.000000;53.431930
168;500.000000;53.434471
169;500.000000;53.439949
170;500.000000;53.447922
171;500.000000;53.461455
172;500.000000;53.483941
173;500.000000;53.517857
174;500.000000;53.570368
175;500.000000;53.638137
176;500.000000;53.714355
177;500.000000;53.793411
178;500.000000;53.873499
179;500.000000;53.960483
180;500.000000;54.064101
