Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;52.936256
2;500.000000;52.965016
3;500.000000;52.998480
4;500.000000;53.039208
5;500.000000;53.086964
6;500.000000;53.142360
7;500.000000;53.202469
8;500.000000;53.264664
9;500.000000;53.328855
10;500.000000;53.396949
11;500.000000;53.466325
12;500.000000;53.539385
13;500.000000;53.618319
14;500.000000;53.702183
15;500.000000;53.788991
16;500.000000;53.878147
17;500.000000;53.970335
18;500.000000;54.066015
19;500.000000;54.165933
20;500.000000;54.270880
21;500.000000;54.377688
22;500.000000;54.486133
23;500.000000;54.594647
24;500.000000;54.693919
25;500.000000;54.784300
26;500.000000;54.865713
27;500.000000;54.935402
28;500.000000;54.988864
29;500.000000;55.027721
30;500.000000;55.053264
31;500.000000;55.068043
32;500.000000;55.072470
33;500.000000;55.068685
34;500.000000;55.058871
35;500.000000;55.046943
36;500.000000;55.036179
37;500.000000;55.024681
38;500.000000;55.010029
39;500.000000;54.987619
40;500.000000;54.955350
41;500.000000;54.914244
42;500.000000;54.866825
43;500.000000;54.814056
44;500.000000;54.758899
45;500.000000;54.698979
46;500.000000;54.629856
47;500.000000;54.553709
48;500.000000;54.481099
49;500.000000;54.417848
50;500.000000;54.377851
51;500.000000;54.369287
52;500.000000;54.393048
53;500.000000;54.443114
54;500.000000;54.511603
55;500.000000;54.594878
56;500.000000;54.686924
57;500.000000;54.789799
58;500.000000;54.902771
59;500.000000;55.016416
60;500.000000;55.123389
61;500.000000;55.217879
62;500.000000;55.289860
63;500.000000;55.340096
64;500.000000;55.374509
65;500.000000;55.393702
66;500.000000;55.400864
67;500.000000;55.405978
68;500.000000;55.413078
69;500.000000;55.419580
70;500.000000;55.424679
71;500.000000;55.426141
72;500.000000;55.427553
73;500.000000;55.432746
74;500.000000;55.442560
75;500.000000;55.453862
76;500.000000;55.469590
77;500.000000;55.492373
78;500.000000;55.516695
79;500.000000;55.537540
80;500.000000;55.553242
81;500.000000;55.568493
82;500.000000;55.587366
83;500.000000;55.615289
84;500.000000;55.648336
85;500.000000;55.680560
86;500.000000;55.705574
87;500.000000;55.719133
88;500.000000;55.716162
89;500.000000;55.700316
90;500.000000;55.680830
91;500.000000;55.668248
92;500.000000;55.667691
93;500.000000;55.679263
94;500.000000;55.706644
95;500.000000;55.753538
96;500.000000;55.824452
97;500.000000;55.928868
98;500.000000;56.077615
99;500.000000;56.273072
100;500.000000;56.512559
101;500.000000;56.787357
102;500.000000;57.090187
103;500.000000;57.415530
104;500.000000;57.757598
105;500.000000;58.107722
106;500.000000;58.456026
107;500.000000;58.788389
108;500.000000;59.096502
109;500.000000;59.372524
110;500.000000;59.613880
111;500.000000;59.822026
112;500.000000;60.000192
113;500.000000;60.149117
114;500.000000;60.259468
115;500.000000;60.329681
116;500.000000;60.360511
117;500.000000;60.360155
118;500.000000;60.331276
119;500.000000;60.279827
120;500.000000;60.214897
121;500.000000;60.144876
122;500.000000;60.071984
123;500.000000;59.995334
124;500.000000;59.915519
125;500.000000;59.838418
126;500.000000;59.765933
127;500.000000;59.692009
128;500.000000;59.613163
129;500.000000;59.534607
130;500.000000;59.454770
131;500.000000;59.367096
132;500.000000;59.263025
133;500.000000;59.126988
134;500.000000;58.955595
135;500.000000;58.746103
136;500.000000;58.493103
137;500.000000;58.196340
138;500.000000;57.870458
139;500.000000;57.523897
140;500.000000;57.163570
141;500.000000;56.791509
142;500.000000;56.413688
143;500.000000;56.043883
144;500.000000;55.686947
145;500.000000;55.352981
146;500.000000;55.044406
147;500.000000;54.771154
148;500.000000;54.535292
149;500.000000;54.335180
150;500.000000;54.168500
151;500.000000;54.028501
152;500.000000;53.908742
153;500.000000;53.804938
154;500.000000;53.709001
155;500.000000;53.619757
156;500.000000;53.536412
157;500.000000;53.458331
158;500.000000;53.385370
159;500.000000;53.314751
160;500.000000;53.246039
161;500.000000;53.176135
162;500.000000;53.108240
163;500.000000;53.043811
164;500.000000;52.986808
165;500.000000;52.939036
166;500.000000;52.900830
167;500.000000;52.871654
168;500.000000;52.850343
169;500.000000;52.835199
170;500.000000;52.825672
171;500.000000;52.821436
172;500.000000;52.821901
173;500.000000;52.825717
174;500.000000;52.831771
175;500.000000;52.839227
176;500.000000;52.848766
177;500.000000;52.860363
178;500.000000;52.874146
179;500.000000;52.890824
180;500.000000;52.911695
