Angle;Time_Minutes;Counts_34f
0;0;0.000000
1;500.000000;55.489397
2;500.000000;55.343330
3;500.000000;55.207592
4;500.000000;55.085294
5;500.000000;54.978074
6;500.000000;54.885089
7;500.000000;54.804931
8;500.000000;54.735169
9;500.000000;54.675282
10;500.000000;54.623620
11;500.000000;54.577608
12;500.000000;54.534775
13;500.000000;54.492702
14;500.000000;54.447792
15;500.000000;54.397686
16;500.000000;54.339269
17;500.000000;54.275104
18;500.000000;54.204437
19;500.000000;54.127274
20;500.000000;54.045097
21;500.000000;53.960994
22;500.000000;53.877086
23;500.000000;53.798049
24;500.000000;53.725845
25;500.000000;53.661580
26;500.000000;53.604557
27;500.000000;53.553843
28;500.000000;53.509684
29;500.000000;53.469520
30;500.000000;53.430015
31;500.000000;53.391607
32;500.000000;53.352027
33;500.000000;53.310285
34;500.000000;53.264240
35;500.000000;53.213415
36;500.000000;53.158698
37;500.000000;53.103315
38;500.000000;53.048128
39;500.000000;52.995360
40;500.000000;52.951497
41;500.000000;52.922611
42;500.000000;52.912307
43;500.000000;52.921829
44;500.000000;52.953732
45;500.000000;53.008708
46;500.000000;53.084656
47;500.000000;53.179742
48;500.000000;53.293179
49;500.000000;53.422195
50;500.000000;53.564092
51;500.000000;53.713795
52;500.000000;53.864023
53;500.000000;54.012705
54;500.000000;54.155755
55;500.000000;54.291646
56;500.000000;54.417354
57;500.000000;54.530252
58;500.000000;54.626659
59;500.000000;54.704453
60;500.000000;54.762856
61;500.000000;54.802653
62;500.000000;54.826640
63;500.000000;54.837583
64;500.000000;54.837757
65;500.000000;54.827663
66;500.000000;54.807867
67;500.000000;54.780827
68;500.000000;54.750195
69;500.000000;54.723933
70;500.000000;54.708689
71;500.000000;54.709273
72;500.000000;54.723777
73;500.000000;54.749957
74;500.000000;54.786647
75;500.000000;54.835877
76;500.000000;54.896848
77;500.000000;54.968990
78;500.000000;55.048840
79;500.000000;55.134907
80;500.000000;55.222590
81;500.000000;55.305182
82;500.000000;55.380109
83;500.000000;55.445346
84;500.000000;55.506049
85;500.000000;55.562353
86;500.000000;55.611947
87;500.000000;55.650703
88;500.000000;55.678757
89;500.000000;55.696616
90;500.000000;55.704028
91;500.000000;55.698995
92;500.000000;55.683393
93;500.000000;55.658747
94;500.000000;55.627044
95;500.000000;55.588971
96;500.000000;55.543728
97;500.000000;55.493825
98;500.000000;55.444606
99;500.000000;55.403345
100;500.000000;55.375592
101;500.000000;55.361984
102;500.000000;55.369689
103;500.000000;55.398135
104;500.000000;55.448106
105;500.000000;55.520189
106;500.000000;55.615594
107;500.000000;55.730762
108;500.000000;55.857303
109;500.000000;55.993222
110;500.000000;56.133395
111;500.000000;56.271171
112;500.000000;56.403454
113;500.000000;56.525967
114;500.000000;56.641391
115;500.000000;56.753823
116;500.000000;56.859762
117;500.000000;56.955918
118;500.000000;57.046807
119;500.000000;57.138436
120;500.000000;57.233687
121;500.000000;57.331374
122;500.000000;57.434894
123;500.000000;57.553363
124;500.000000;57.685623
125;500.000000;57.817221
126;500.000000;57.936929
127;500.000000;58.035537
128;500.000000;58.110324
129;500.000000;58.150239
130;500.000000;58.157494
131;500.000000;58.125403
132;500.000000;58.058051
133;500.000000;57.957268
134;500.000000;57.814643
135;500.000000;57.631744
136;500.000000;57.418061
137;500.000000;57.190949
138;500.000000;56.959099
139;500.000000;56.736847
140;500.000000;56.542098
141;500.000000;56.380604
142;500.000000;56.260990
143;500.000000;56.187630
144;500.000000;56.163150
145;500.000000;56.185645
146;500.000000;56.246447
147;500.000000;56.339410
148;500.000000;56.458461
149;500.000000;56.609293
150;500.000000;56.786976
151;500.000000;56.977500
152;500.000000;57.175072
153;500.000000;57.372160
154;500.000000;57.547392
155;500.000000;57.690735
156;500.000000;57.796007
157;500.000000;57.872772
158;500.000000;57.936221
159;500.000000;57.980648
160;500.000000;58.004279
161;500.000000;57.998543
162;500.000000;57.964297
163;500.000000;57.901180
164;500.000000;57.811395
165;500.000000;57.697591
166;500.000000;57.574820
167;500.000000;57.455528
168;500.000000;57.339580
169;500.000000;57.222257
170;500.000000;57.095609
171;500.000000;56.963103
172;500.000000;56.824122
173;500.000000;56.677397
174;500.000000;56.527739
175;500.000000;56.375807
176;500.000000;56.224438
177;500.000000;56.078739
178;500.000000;55.933273
179;500.000000;55.786321
180;500.000000;55.638253
