Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;2.08478;0
3;3.05557;0
4;2.89495;0
5;3.09292;0
6;3.03413;0
7;2.95207;0
8;2.98937;0
9;3.02257;1
10;2.8863;0
11;3.05305;0
12;3.07825;1
13;3.02512;0
14;2.97827;0
15;3.03667;0
16;2.87763;0
17;3.05617;0
18;2.98828;0
19;3.03635;0
20;2.96975;0
21;3.0128;0
22;3.04673;0
23;2.98713;0
24;2.98428;1
25;2.98378;1
26;2.93418;2
27;3.10775;0
28;2.92942;0
29;2.90427;0
30;3.1366;0
31;2.95665;0
32;3.06112;0
33;2.93175;0
34;3.01763;0
35;2.9805;0
36;2.93717;0
37;3.07983;0
38;3.04888;0
39;3.00577;0
40;2.6647;0
41;3.29747;0
42;3.06075;1
43;2.9081;0
44;3.09097;0
45;2.92388;0
46;2.98353;0
47;3.08245;1
48;2.98592;0
49;2.77638;0
50;3.18595;0
51;3.01513;1
52;3.01777;2
53;3.02703;0
54;3.0048;1
55;2.97003;0
56;3.02145;0
57;2.98213;0
58;3.00725;0
59;2.967;0
60;2.98773;0
61;3.00855;0
62;2.94768;0
63;3.07942;1
64;2.99502;0
65;2.98282;0
66;2.86815;0
67;3.03133;0
68;3.12757;0
69;3.0051;1
70;2.98315;0
71;2.97105;0
72;3.06467;0
73;2.98663;0
74;3.00118;0
75;3.00057;0
76;3;0
77;2.95452;0
78;3.0343;0
79;2.99382;0
80;3.02643;0
81;2.89672;0
82;3.09385;1
83;2.7264;0
84;3.27688;0
85;2.92765;0
86;3.08085;0
87;2.77063;0
88;3.15238;0
89;3.045;0
90;2.96898;0
91;3.02917;0
92;3.00987;0
93;2.74892;0
94;3.16863;0
95;3.00345;0
96;3.10002;0
97;2.97187;1
98;2.96473;0
99;3.0092;0
100;2.9906;2
101;3.03308;1
102;2.99437;0
103;3.04097;0
104;2.99625;0
105;2.98182;0
106;2.97833;0
107;3.00172;0
108;2.86538;0
109;3.17547;0
110;2.92448;0
111;2.99827;0
112;3.05235;0
113;3.0048;1
114;3.01268;0
115;2.9684;0
116;3.027;0
117;2.94368;0
118;3.05203;0
119;3.0051;0
120;2.95022;0
121;3.03513;0
122;2.95828;0
123;3.06622;0
124;2.88975;0
125;3.00695;1
126;3.01823;0
127;3.0544;0
128;2.98293;0
129;3.02337;0
130;2.99525;0
131;2.9401;0
132;2.91317;0
133;2.99008;0
134;2.98748;1
135;3.19293;0
136;2.98587;0
137;2.88537;1
138;3.11747;0
139;2.98385;0
140;2.9708;1
141;2.92367;1
142;3.13787;0
143;2.8535;0
144;3.03762;0
145;2.66838;0
146;3.40358;1
147;2.94567;2
148;2.96347;0
149;3.11277;0
150;2.90377;0
151;3.09513;2
152;2.95568;0
153;3.00365;0
154;2.99242;0
155;3.04892;1
156;2.92527;1
157;3.06917;1
158;2.97898;0
159;2.80857;0
160;3.07575;0
161;3.01383;1
162;2.9746;0
163;3.02202;0
164;3.03555;1
165;2.98603;0
166;3.1014;0
167;2.95727;0
168;2.97702;0
169;3.05082;1
170;2.98342;0
171;3.02827;0
172;2.87595;0
173;3.02008;0
174;2.93263;0
175;3.1786;0
176;2.99807;0
177;2.99893;1
178;2.9454;0
179;3.00042;0
180;3.08047;0
