Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;2.2547;0
3;3.00822;0
4;2.93412;0
5;2.85412;0
6;3.1986;0
7;2.96523;0
8;3.07432;0
9;2.99148;0
10;2.62057;0
11;3.08908;0
12;3.27983;0
13;2.9921;0
14;2.9882;1
15;2.98778;0
16;2.94113;0
17;3.06315;0
18;3.00158;1
19;2.97993;0
20;3.04653;0
21;2.85767;0
22;3.02183;0
23;3.1275;1
24;2.89615;0
25;3.07843;1
26;3.00928;0
27;3.02145;0
28;2.91322;0
29;3.05333;1
30;2.92733;0
31;3.11278;0
32;2.9971;0
33;2.80045;1
34;3.12078;0
35;3.0602;0
36;3.01375;0
37;2.96188;0
38;2.96582;0
39;2.95482;0
40;3.08313;1
41;2.66375;0
42;3.36162;0
43;2.98248;0
44;2.9944;2
45;3.01467;0
46;2.91488;0
47;3.10173;0
48;2.98898;1
49;2.958;0
50;3.01882;1
51;3.01495;0
52;3.00058;0
53;2.9447;0
54;2.99675;0
55;2.991;1
56;3.02113;0
57;2.94935;0
58;3.0909;0
59;3.01883;0
60;2.75752;0
61;3.10902;0
62;3.13482;0
63;2.94438;0
64;3.06895;0
65;2.94065;0
66;2.95312;0
67;3.09328;0
68;2.94407;0
69;3.04372;1
70;3.022;0
71;2.99525;0
72;2.98833;1
73;3.0039;0
74;2.87277;0
75;3.14047;0
76;2.99875;0
77;2.99572;0
78;2.99497;0
79;2.95565;0
80;2.9855;0
81;3.03967;0
82;2.96338;0
83;2.87192;0
84;3.19487;1
85;2.89283;0
86;3.1038;1
87;2.95085;0
88;2.91113;0
89;3.13822;0
90;2.92325;1
91;3.05963;0
92;2.9981;0
93;2.95053;0
94;2.9585;0
95;3.06362;1
96;2.80332;0
97;3.24348;0
98;2.99915;1
99;2.84572;0
100;3.14918;0
101;2.99135;0
102;2.94365;1
103;3.06267;0
104;2.83162;0
105;3.1491;0
106;2.90593;0
107;3.07632;0
108;3.0426;0
109;2.91612;0
110;2.9971;0
111;3.07728;0
112;3.00645;0
113;2.93817;0
114;2.99068;1
115;3.04503;0
116;3.01517;0
117;2.71167;1
118;3.21508;0
119;3.04467;0
120;2.9753;0
121;3.0448;1
122;2.94427;0
123;2.93102;0
124;3.11098;0
125;2.98503;0
126;2.97203;0
127;3.07323;0
128;2.7861;1
129;3.1954;0
130;2.99345;0
131;3.03698;0
132;2.76433;0
133;3.15925;0
134;3.03173;0
135;2.86367;1
136;3.1245;1
137;3.02533;0
138;3.03272;0
139;2.89618;0
140;3.02797;0
141;3.07475;0
142;2.98755;0
143;2.85773;0
144;2.94903;0
145;3.05037;0
146;3.07148;0
147;3.07068;1
148;2.92227;0
149;3.06672;0
150;3.0086;0
151;2.96173;0
152;3.04498;0
153;2.99552;0
154;2.99828;0
155;2.94828;1
156;3.04388;0
157;2.94867;0
158;3.05372;0
159;2.94978;1
160;2.87713;0
161;3.14625;0
162;3.0102;0
163;3.00077;0
164;3.00312;1
165;2.91295;0
166;3.09183;1
167;3.02697;1
168;3.00225;0
169;2.99215;1
170;2.99022;1
171;2.81202;0
172;3.20488;0
173;2.94323;0
174;2.96295;0
175;3.01318;0
176;2.97365;0
177;3.09252;0
178;3.01177;0
179;3.00365;0
180;3.0005;1
