Angle;Time_Minutes;Counts_34f
0;0;0
1;3.03145;0
2;3.01187;0
3;3.00298;0
4;2.98023;0
5;3.06282;1
6;3.04235;0
7;2.87125;0
8;3.11818;0
9;2.90452;0
10;3.01282;0
11;3.11947;0
12;2.85955;1
13;2.99452;0
14;3.10882;0
15;2.88863;0
16;3.0173;0
17;3.08173;0
18;3.08425;0
19;2.8194;0
20;3.02208;0
21;3.04877;0
22;3.18437;0
23;2.74927;0
24;2.98502;0
25;3.04232;0
26;3.01565;0
27;2.94655;0
28;3.05312;0
29;2.94075;0
30;3.25365;1
31;2.78023;0
32;3.05462;0
33;3.03323;0
34;3.22658;0
35;2.89072;0
36;2.78192;0
37;2.98337;0
38;3.00832;0
39;3.03438;0
40;3.00987;0
41;2.94975;0
42;3.0729;0
43;2.93098;0
44;3.09663;0
45;2.91598;0
46;3.03953;1
47;2.94177;2
48;3.01135;0
49;3.00722;0
50;3.10417;0
51;2.8759;1
52;3.04908;0
53;3.01575;0
54;2.98535;0
55;3.10537;1
56;2.90375;0
57;3.061;0
58;2.89215;0
59;3.0081;0
60;3.02425;0
61;3.09355;0
62;3.11032;0
63;2.75043;0
64;3.01795;0
65;2.99612;0
66;3.01048;0
67;3.03432;0
68;3.06007;0
69;3.03397;0
70;2.91398;0
71;2.9427;0
72;2.99203;1
73;3.10153;0
74;2.92968;0
75;3.01767;0
76;2.99697;0
77;3.08857;0
78;2.87458;0
79;3.07455;0
80;2.9381;0
81;2.99773;0
82;2.99182;0
83;3.11862;0
84;2.92197;0
85;3.02403;0
86;3.07763;0
87;2.88777;0
88;2.97372;0
89;3.25698;0
90;2.7885;1
91;2.96547;0
92;3.00562;1
93;3.0118;0
94;3.00645;0
95;2.99247;0
96;3.01152;0
97;3.07838;0
98;2.9131;0
99;3.00898;1
100;2.96995;0
101;3.03648;0
102;2.96478;0
103;3.01158;1
104;2.96338;0
105;3.01005;0
106;3.0107;0
107;3.13853;0
108;2.83723;0
109;3.0102;0
110;3.07328;0
111;2.9809;0
112;2.95113;0
113;3.17215;0
114;2.86342;0
115;2.96072;0
116;3.13562;0
117;2.90338;0
118;2.98545;0
119;3.0029;0
120;3.01293;0
121;2.9693;0
122;3.06597;0
123;2.91663;0
124;3.0267;0
125;3.10007;1
126;2.97335;0
127;2.97567;0
128;2.93872;0
129;3.09023;0
130;3.06432;0
131;2.864;1
132;2.96775;0
133;3.02172;0
134;3.042;1
135;2.94703;0
136;3.02128;1
137;2.97208;0
138;3.0099;0
139;3.0156;0
140;3.07613;1
141;2.91138;0
142;3.10442;0
143;2.92893;1
144;3.03677;0
145;2.93887;0
146;3.2016;0
147;2.77803;0
148;3.15643;1
149;2.8684;0
150;3.06062;0
151;2.97572;0
152;2.96825;1
153;2.97318;0
154;3.02453;0
155;3.02973;0
156;2.94675;1
157;2.99205;0
158;3.06393;0
159;3.04517;0
160;2.9379;0
161;3.05813;2
162;2.9763;0
163;3.00398;0
164;2.9563;0
165;3.10903;0
166;2.93192;1
167;3.00532;0
168;2.986;0
169;2.93082;0
170;2.99887;0
171;3.11862;0
172;2.89748;1
173;3.01848;1
174;3.08798;0
175;2.92495;0
176;3.03895;0
177;2.94818;0
178;3.00067;0
179;2.16353;1
180;0;0
