Angle;Time_Minutes;Counts_34f
0;0;0
1;3.14073;0
2;2.86947;0
3;3.08888;0
4;3.00787;0
5;2.98023;1
6;2.91357;1
7;3.00418;0
8;3.06762;0
9;3.01418;0
10;3.0083;0
11;2.94352;0
12;3.10217;0
13;2.86905;0
14;3.03817;0
15;3.0602;0
16;2.98315;2
17;2.95753;1
18;2.9722;0
19;3.00103;0
20;3.04003;0
21;2.9469;0
22;3.03587;0
23;3.07227;2
24;2.97647;0
25;2.92978;0
26;3.0096;0
27;3.16165;0
28;2.91075;0
29;2.92113;0
30;3.01727;0
31;2.96772;0
32;2.99075;0
33;3.02227;0
34;3.081;0
35;2.94532;0
36;2.98207;1
37;3.0369;0
38;2.95028;0
39;3.03273;1
40;2.9615;1
41;3.05507;1
42;2.995;0
43;2.9397;0
44;3.12975;0
45;2.92567;0
46;2.97318;0
47;3.03805;0
48;2.97475;1
49;3.03005;1
50;3.0257;0
51;3.06835;0
52;3.02828;0
53;2.88977;0
54;3.0288;0
55;3.0727;0
56;2.86617;1
57;3.19218;0
58;2.84997;0
59;2.92167;0
60;3.04232;0
61;2.99527;0
62;2.9504;0
63;3.11942;0
64;2.89513;0
65;2.99337;0
66;3.00112;1
67;3.05978;1
68;3.07095;0
69;2.86998;0
70;3.0584;0
71;3.09383;1
72;2.98477;0
73;2.89918;0
74;2.98963;0
75;3.00887;0
76;3.03607;0
77;2.98893;0
78;3.00075;0
79;2.94902;0
80;3.00028;0
81;2.98742;0
82;3.01722;1
83;3.05092;0
84;2.92628;0
85;3.08285;0
86;3.00667;0
87;2.97802;1
88;3.04;0
89;2.88722;1
90;3.01515;1
91;3.1427;0
92;3.0342;0
93;2.8621;0
94;2.97753;0
95;2.966;1
96;3.00827;0
97;3.10168;0
98;2.89047;0
99;3.10922;0
100;2.901;0
101;3.00563;0
102;3.002;0
103;2.98155;0
104;3.01905;0
105;3.06412;0
106;2.91803;0
107;3.10105;0
108;2.99212;0
109;2.90628;0
110;2.99932;0
111;3.13635;0
112;2.98937;0
113;2.91817;1
114;2.97207;0
115;3.02243;0
116;3.0852;1
117;2.88395;0
118;3.0341;0
119;3.04722;0
120;3.01987;1
121;2.96137;0
122;3.0673;0
123;2.90917;0
124;3.10165;0
125;2.96512;0
126;2.94207;1
127;2.94513;0
128;3.00483;0
129;3.1583;0
130;3.1037;0
131;2.92763;0
132;2.86692;1
133;2.9514;1
134;3.1423;0
135;2.85603;0
136;3.01013;0
137;3.05862;0
138;2.96693;0
139;2.99923;0
140;3.09117;0
141;2.97247;1
142;2.99362;1
143;2.9363;1
144;3.0309;2
145;2.96242;0
146;3.00643;1
147;3.10823;0
148;2.85363;0
149;3.11272;0
150;2.93742;0
151;3.05723;0
152;2.93408;1
153;3.06483;0
154;2.89388;0
155;3.16012;0
156;2.88082;0
157;2.97772;1
158;3.03605;0
159;2.96782;0
160;3.00545;0
161;2.98407;0
162;3.05492;0
163;3.11373;0
164;2.82073;1
165;3.00748;0
166;2.99485;0
167;3.27142;1
168;2.74993;1
169;3.03397;0
170;2.94145;0
171;3.02515;0
172;3.03068;1
173;2.94592;0
174;3.01592;0
175;2.98953;0
176;3.00472;0
177;3.19172;0
178;2.79598;0
179;2.29868;1
180;0;0
