Angle;Time_Minutes;Counts_34f
0;0;0
1;3.00192;0
2;3.03888;0
3;2.96063;0
4;3.00827;0
5;3.02897;0
6;3.03132;1
7;2.97352;1
8;2.96077;0
9;3.15105;0
10;2.88643;0
11;2.99348;0
12;3.04727;0
13;3.0331;0
14;2.93353;1
15;3.25715;0
16;2.70235;0
17;3.08488;1
18;2.95403;0
19;2.96493;0
20;3.18163;0
21;2.81507;0
22;3.0428;0
23;2.9646;0
24;3.07178;0
25;2.93275;0
26;3.03127;2
27;3.03682;0
28;3.07328;2
29;2.92222;0
30;3.01177;1
31;3.00318;0
32;2.9031;0
33;2.99923;0
34;3.1756;0
35;2.84118;0
36;3.05083;0
37;2.95265;1
38;3.00627;0
39;3.427;0
40;2.56628;0
41;3.00552;0
42;2.97877;0
43;3.05275;0
44;2.97622;0
45;2.99775;0
46;3.04863;0
47;2.93958;0
48;2.97967;0
49;3.08157;0
50;3.07332;0
51;2.87225;0
52;2.98825;0
53;2.98498;0
54;3.00238;0
55;3.0184;0
56;3.06127;0
57;3.12182;0
58;2.8591;0
59;2.95258;0
60;3.03023;1
61;2.9558;0
62;3.17733;0
63;2.82522;0
64;3.01618;0
65;2.99613;0
66;2.99763;1
67;3.04447;1
68;3.01663;0
69;3.03377;0
70;2.94668;0
71;3.11842;0
72;2.84993;1
73;3.00603;0
74;2.99667;1
75;2.97257;0
76;3.00427;0
77;3.0022;0
78;2.99972;0
79;3.17092;0
80;2.8389;0
81;3.23582;0
82;2.7868;0
83;3.01628;1
84;3.00988;0
85;3.01135;0
86;2.96173;0
87;3.05338;1
88;3.05378;0
89;2.87362;0
90;3.02837;0
91;3.06057;1
92;2.90798;1
93;3.1308;0
94;2.90667;0
95;3.14777;0
96;2.83693;0
97;2.9922;0
98;2.97137;0
99;3.00908;0
100;3.0377;0
101;3.08228;0
102;2.88147;0
103;3.02487;0
104;2.98097;0
105;3.05227;0
106;3.0404;0
107;2.9629;0
108;3.05427;0
109;3.0194;0
110;2.90372;1
111;3.0248;0
112;3.11042;0
113;2.86317;0
114;3.19602;2
115;2.76322;0
116;3.03638;1
117;2.98573;0
118;2.99237;0
119;3.0609;0
120;3.05055;0
121;2.91683;0
122;2.98593;1
123;3.09178;0
124;3.01293;0
125;2.88247;0
126;3.02427;0
127;2.97435;0
128;3.00372;1
129;2.9893;0
130;2.98993;0
131;3.00268;0
132;3.09682;0
133;2.91897;2
134;3.0137;0
135;3.02857;0
136;2.97572;1
137;3.00988;1
138;2.96963;0
139;2.9873;1
140;3.13702;1
141;2.88125;0
142;3.07272;0
143;2.9804;0
144;3.08762;0
145;2.88573;0
146;2.98725;1
147;3.02975;0
148;2.93263;0
149;3.01782;0
150;3.02973;0
151;3.07652;0
152;2.9621;0
153;2.92162;0
154;3.01127;0
155;3.0667;0
156;2.92392;0
157;3.00795;0
158;2.98597;1
159;3.09235;0
160;2.95667;0
161;2.99508;0
162;3.02948;1
163;2.93675;1
164;3.11172;0
165;2.8884;0
166;3.00375;2
167;3.16692;0
168;2.89738;0
169;2.93558;0
170;3.07998;0
171;2.91775;0
172;2.98843;0
173;3.01588;0
174;2.97698;0
175;3.01277;0
176;3.00048;0
177;3.02402;0
178;3.02683;0
179;2.24485;0
180;0;0
