Angle;Time_Minutes;Counts_34f
0;0;0
1;3.11968;1
2;2.90075;0
3;3.03838;0
4;3.04558;0
5;2.90972;0
6;3.17307;0
7;2.89685;0
8;2.92922;0
9;2.9898;0
10;3.02398;0
11;3.00493;0
12;3.0712;0
13;3.01153;0
14;2.95232;1
15;2.93403;0
16;3.08367;0
17;2.93718;0
18;3.06443;0
19;2.95378;0
20;3.01122;0
21;3.01085;1
22;2.93965;2
23;3.01352;1
24;3.0826;0
25;2.9273;0
26;2.98597;0
27;3.23655;0
28;2.83973;0
29;2.91542;0
30;3.0045;0
31;3.03948;0
32;2.95858;0
33;3.04057;0
34;3.00202;0
35;2.95825;0
36;3.05515;1
37;2.94598;0
38;3.03473;0
39;2.98587;0
40;3.01768;2
41;2.96352;0
42;3.1239;0
43;2.92742;2
44;2.97227;0
45;2.9781;0
46;3.0442;0
47;2.97215;0
48;3.01645;0
49;3.39585;0
50;2.70662;0
51;2.90383;0
52;2.9828;0
53;3.00365;2
54;3.13968;0
55;2.8398;0
56;3.00422;0
57;2.99385;0
58;3.16447;0
59;2.8253;0
60;3.03605;0
61;3.0052;0
62;3.00638;0
63;3.0102;0
64;2.94617;0
65;3.06037;0
66;3.29242;0
67;2.69743;0
68;3.07855;0
69;2.89802;0
70;3.11607;1
71;3.03353;0
72;2.90113;0
73;2.95352;0
74;2.96928;0
75;3.01532;0
76;3.15057;0
77;2.84053;0
78;3.0463;0
79;2.95107;1
80;3.06188;0
81;3.00223;0
82;3.07938;0
83;2.94597;0
84;2.94452;0
85;3.00905;0
86;3.05353;0
87;2.90752;0
88;3.08255;0
89;2.93067;0
90;2.98275;0
91;3.0477;0
92;3.0262;0
93;3.05727;0
94;2.86487;0
95;3.03002;0
96;2.96438;0
97;3.04573;0
98;3.09533;1
99;2.92268;0
100;2.98525;1
101;2.97852;0
102;3.0037;0
103;3.20373;1
104;2.77883;0
105;2.99815;0
106;3.03173;0
107;2.97683;1
108;3.13405;0
109;2.8557;0
110;3.01522;0
111;3.06568;0
112;3.09222;1
113;2.9537;0
114;2.93082;1
115;2.9676;0
116;3.2487;1
117;2.71905;0
118;3.03033;0
119;3.05668;0
120;2.92505;0
121;2.99807;0
122;3.05513;0
123;3.11673;1
124;2.81437;0
125;3.42098;0
126;2.6371;0
127;3.09402;1
128;3.15083;0
129;2.74525;0
130;3.00568;0
131;2.98382;2
132;3.08188;0
133;2.92805;0
134;2.977;1
135;2.9848;0
136;3.03062;0
137;3.00258;0
138;3.03072;1
139;2.94152;0
140;3.05765;0
141;2.9517;0
142;2.98157;0
143;3.27882;0
144;2.7305;0
145;2.9949;0
146;2.99498;0
147;3.02787;0
148;3.05167;0
149;3.1745;1
150;2.75845;0
151;3.04817;0
152;2.9437;0
153;3.05513;0
154;2.95697;0
155;3.02505;0
156;2.98482;0
157;3.038;0
158;2.94105;1
159;2.99053;0
160;3.00332;0
161;3.01695;0
162;3.01058;1
163;3.01892;1
164;2.97122;0
165;2.98103;0
166;3.04403;0
167;2.98347;0
168;3.13395;0
169;2.95105;0
170;2.90818;0
171;3.07298;0
172;3.04273;0
173;3.04985;1
174;2.82367;0
175;3.0091;0
176;3.06575;0
177;2.92192;0
178;3.09378;0
179;2.17827;0
180;0;0
