Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;2.04567;0
3;2.7124;0
4;3.15355;0
5;3.14427;0
6;2.95973;0
7;2.85893;0
8;3.1048;1
9;2.95273;0
10;2.99382;0
11;2.54703;0
12;3.53845;0
13;2.96383;1
14;2.99252;0
15;2.99137;0
16;2.97182;0
17;3.08518;0
18;2.901;0
19;3.15228;0
20;3.00138;0
21;2.96245;0
22;2.80195;0
23;3.12292;0
24;3.03245;0
25;3.02163;1
26;3.03367;0
27;2.9758;0
28;1.95602;0
29;4.00823;0
30;3.08003;0
31;2.80657;0
32;3.07635;0
33;2.96303;0
34;2.9131;0
35;3.21167;0
36;3.03023;0
37;2.67807;0
38;3.31143;1
39;2.76603;0
40;3.08475;0
41;3.03163;0
42;3.12003;0
43;2.9995;0
44;2.66347;0
45;3.28683;0
46;2.84615;0
47;3.07557;0
48;3.03725;0
49;3.019;0
50;2.98565;0
51;2.9381;0
52;3.07822;0
53;3.02393;0
54;3.00865;0
55;2.85668;0
56;3.18335;0
57;2.9859;0
58;2.94755;0
59;2.93055;0
60;2.93203;0
61;3.19612;0
62;2.9004;1
63;3.04567;0
64;3.01848;0
65;2.88942;0
66;3.10485;0
67;2.97495;0
68;2.92093;0
69;2.75873;0
70;3.28442;0
71;3.09125;0
72;2.97638;0
73;2.9779;0
74;3.04082;0
75;3.02853;0
76;2.80828;0
77;2.93367;2
78;3.1555;0
79;2.99577;0
80;3.10585;0
81;2.96915;0
82;2.86543;0
83;3.09938;0
84;2.94638;0
85;3.11275;0
86;2.9984;0
87;3.00778;0
88;2.97252;0
89;2.89053;0
90;3.08862;0
91;3.04418;0
92;2.90052;0
93;3.03337;0
94;2.96218;0
95;2.8137;0
96;3.1746;0
97;3.06648;2
98;2.96342;0
99;3.06313;1
100;2.87767;0
101;3.12638;0
102;3.00145;0
103;2.98883;0
104;2.97392;0
105;2.89465;0
106;2.75717;0
107;3.34432;0
108;3.06553;1
109;2.75812;1
110;3.07198;1
111;3.00745;0
112;3.05405;0
113;3.09683;0
114;2.66335;0
115;3.31342;0
116;2.95387;0
117;3.02553;0
118;3.02683;0
119;3.01467;0
120;2.93418;0
121;3.0583;1
122;3.01572;0
123;2.69145;0
124;3.29295;0
125;2.90932;0
126;3.03887;0
127;2.95955;1
128;3.09347;0
129;2.8674;0
130;3.14402;0
131;2.98222;0
132;2.8093;0
133;3.13028;0
134;3.07678;0
135;2.9549;0
136;3.00113;0
137;2.98548;0
138;3.03567;0
139;2.73637;1
140;3.23317;0
141;2.95512;0
142;3.0645;0
143;2.9427;0
144;3.0241;0
145;3.0721;0
146;2.71667;0
147;3.28883;0
148;2.975;0
149;3.00685;0
150;3.01438;0
151;2.9172;0
152;2.75295;0
153;3.29078;0
154;2.94817;0
155;2.92462;0
156;3.08332;0
157;3.05347;1
158;3.03638;0
159;2.9636;0
160;2.96557;0
161;3.00017;0
162;2.36853;0
163;3.64785;1
164;2.79668;0
165;3.14802;0
166;2.91343;1
167;3.1174;0
168;3.04248;1
169;2.86532;1
170;3.0346;0
171;3.0869;0
172;2.92528;0
173;3.09627;0
174;2.86835;0
175;3.11112;0
176;2.85852;0
177;3.0182;0
178;3.08312;0
179;2.9605;0
180;3.12955;0
