Angle;Time_Minutes;Counts_34f
0;0;0
1;3.03853;0
2;3.0428;0
3;2.92798;0
4;3.03767;0
5;2.99883;0
6;2.96153;1
7;3.17547;0
8;2.83408;0
9;3.04577;0
10;2.9598;0
11;3.11987;0
12;2.91662;1
13;3.03333;1
14;2.9414;0
15;2.97445;0
16;2.99257;1
17;3.1656;0
18;2.93222;0
19;2.94052;1
20;3.04328;1
21;2.93422;0
22;3.05742;0
23;2.93113;0
24;3.17095;0
25;2.91882;1
26;2.92122;0
27;3.03412;1
28;3.00378;0
29;3.00115;0
30;3.04455;1
31;2.94932;0
32;3.0009;1
33;2.99533;0
34;3.00503;0
35;2.9587;0
36;3.01172;0
37;2.98233;1
38;2.997;0
39;3.08065;0
40;2.92167;0
41;3.03783;0
42;3.10882;1
43;2.86278;0
44;2.99917;0
45;3.05065;0
46;3.0333;0
47;2.91013;1
48;3.0304;0
49;2.97292;0
50;3.20123;0
51;2.802;0
52;3.02235;0
53;3.10705;0
54;3.02435;1
55;2.95693;0
56;2.87835;0
57;3.00718;0
58;3.144;0
59;2.90575;0
60;2.95015;0
61;3.13623;0
62;2.88632;0
63;3.08453;0
64;3.04665;0
65;2.87777;0
66;2.96458;0
67;3.03835;0
68;2.99725;0
69;2.97678;0
70;2.99122;0
71;3.11582;0
72;2.88437;0
73;3.0085;1
74;2.98472;0
75;3.15512;0
76;2.8953;0
77;3.05898;0
78;2.97247;0
79;2.99685;0
80;2.92957;0
81;3.24642;0
82;2.89582;0
83;2.86333;0
84;3.06837;0
85;2.96662;0
86;2.9946;0
87;3.1158;0
88;2.95383;0
89;2.91528;0
90;3.0118;0
91;3.01763;0
92;2.96447;1
93;3.06537;1
94;2.96765;0
95;3.17353;0
96;2.87358;1
97;2.9426;0
98;3.10617;0
99;2.87663;0
100;3.06143;0
101;2.91527;1
102;2.99573;0
103;3.01815;0
104;3.042;0
105;3.0447;0
106;2.89533;1
107;3.12265;0
108;2.97192;0
109;3.00318;0
110;2.91072;2
111;3.22842;0
112;2.87367;0
113;3.22073;0
114;2.73195;0
115;3.05065;0
116;2.94808;1
117;2.93818;0
118;3.02607;1
119;2.99627;0
120;3.02005;1
121;2.95662;1
122;3.05682;2
123;3.07567;0
124;2.9101;0
125;3.01015;1
126;2.95157;0
127;3.05738;0
128;2.95268;0
129;2.99667;0
130;3.08158;0
131;3.09507;0
132;2.96742;0
133;2.87253;0
134;3.0181;1
135;3.26522;0
136;2.71655;1
137;3.14817;0
138;2.99237;0
139;2.84868;0
140;3.01858;0
141;3.04658;0
142;2.94847;1
143;2.98823;1
144;3.03787;1
145;2.94787;0
146;3.05258;0
147;3.16172;0
148;2.8511;0
149;3.05763;0
150;2.8733;0
151;3.06932;0
152;2.94477;1
153;2.99528;0
154;3.00718;0
155;3.26095;0
156;2.8583;0
157;2.96313;0
158;2.91967;0
159;3.01915;0
160;3.0358;0
161;2.98388;1
162;3.12932;0
163;2.82453;0
164;3.03788;0
165;3.19773;0
166;2.99308;0
167;2.92352;0
168;2.84865;1
169;3.07657;0
170;2.99127;0
171;2.9249;0
172;2.99975;0
173;3.01658;0
174;3.00527;0
175;2.98965;1
176;3.00438;0
177;3.0947;0
178;2.88795;0
179;2.21767;0
180;0;0
