Angle;Time_Minutes;Counts_34f
0;0;0
1;3.00062;1
2;3.00132;1
3;3.03273;0
4;3.16205;0
5;2.85468;0
6;3.04032;1
7;2.92005;0
8;3.04003;0
9;2.95232;0
10;3.16603;0
11;2.83815;0
12;3.08365;0
13;2.93427;1
14;3.20923;0
15;2.77545;0
16;3.00452;0
17;3.03498;0
18;2.97732;0
19;3.0061;0
20;2.98603;0
21;3.0202;0
22;3.12028;0
23;2.86683;0
24;3.08295;0
25;2.96707;0
26;2.93998;0
27;3.20245;0
28;2.81765;0
29;3.26197;0
30;2.70642;1
31;3.02367;0
32;2.9757;0
33;3.00435;0
34;3.11057;1
35;2.98043;0
36;3.16895;0
37;2.82965;0
38;2.98893;0
39;3.01052;1
40;3.00968;0
41;2.92287;0
42;3.04977;0
43;2.96673;1
44;2.99033;0
45;3.0786;0
46;2.8862;1
47;2.99823;1
48;3.14523;0
49;2.94663;0
50;3.07525;0
51;2.8655;1
52;3.04853;0
53;3.01008;0
54;3.00352;0
55;2.94143;1
56;3.02815;1
57;3.0358;0
58;3.07975;0
59;2.85418;0
60;3.0786;0
61;2.9808;1
62;3.00385;0
63;2.90235;0
64;3.1188;0
65;3.02052;1
66;2.88905;0
67;2.99425;0
68;3.05737;0
69;2.99765;0
70;2.99675;0
71;2.99267;0
72;2.93892;0
73;3.09968;0
74;2.89448;0
75;3.12262;1
76;2.95498;0
77;2.98573;0
78;3.0392;0
79;2.9129;0
80;3.16978;0
81;2.9339;0
82;2.94608;1
83;2.95062;1
84;3.02122;1
85;2.96913;0
86;2.99757;2
87;3.01188;0
88;2.98515;0
89;3.00147;0
90;2.9982;0
91;3.00253;0
92;3.02212;0
93;3.02252;0
94;2.97607;0
95;3.07925;1
96;2.9226;0
97;3.05595;0
98;2.92347;0
99;3.02702;0
100;3.04383;0
101;2.96877;0
102;2.95653;0
103;3.0096;0
104;3.24463;1
105;2.80447;1
106;2.97905;0
107;3.02387;0
108;3.0203;0
109;3.39843;0
110;2.67613;0
111;2.87637;0
112;3.08205;0
113;2.88988;0
114;3.03583;0
115;3.12645;0
116;2.91573;0
117;2.9156;0
118;3.01378;1
119;3.07707;0
120;3.03545;0
121;2.90505;0
122;3.0878;0
123;3.01037;0
124;3.03503;0
125;2.84092;1
126;3.01513;0
127;3.07953;0
128;3.05365;0
129;2.85708;0
130;3.08452;1
131;2.91673;0
132;3.11788;0
133;3.0407;0
134;2.85863;0
135;2.97225;0
136;3.13902;0
137;2.90117;1
138;3.03233;0
139;2.93375;0
140;3.00908;0
141;3.11613;0
142;3.00562;0
143;2.92492;0
144;2.97032;0
145;3.09343;1
146;2.88573;0
147;3.00427;0
148;3.10803;2
149;2.91868;1
150;2.97213;0
151;2.99355;0
152;3.00887;0
153;3.03852;0
154;2.94848;1
155;3.26295;1
156;2.73173;0
157;3.01352;0
158;2.98877;1
159;3.00202;0
160;3.00797;0
161;2.99753;0
162;3.06028;0
163;3.05382;0
164;2.95927;0
165;2.91868;0
166;3.05338;0
167;3.0492;0
168;2.92333;0
169;2.98707;0
170;2.99487;0
171;3.08385;0
172;3.03998;0
173;2.93665;1
174;2.95208;0
175;3.0966;0
176;3.2027;0
177;2.85487;0
178;2.8516;0
179;2.01193;1
180;0;0
