Angle;Time_Minutes;Counts_34f
0;0;0
1;3.16852;0
2;2.8347;0
3;3.03123;0
4;3.03003;0
5;3.04035;0
6;2.97813;0
7;2.94012;0
8;3.05748;0
9;2.98677;0
10;3.03033;0
11;2.96512;0
12;2.95528;0
13;3.00498;0
14;3.00705;1
15;3.06767;0
16;2.92558;0
17;3.06267;0
18;2.91732;1
19;2.99872;0
20;3.05862;0
21;2.95637;1
22;2.99847;1
23;3.23227;0
24;2.75717;0
25;3.07138;0
26;3.10615;1
27;2.86757;0
28;3.01343;0
29;3.02132;0
30;2.93657;0
31;3.05365;0
32;3.05293;0
33;2.96145;0
34;3.00713;0
35;3.01652;0
36;3.06278;0
37;2.95245;0
38;3.09637;1
39;2.78365;0
40;3.05062;0
41;2.9742;0
42;3.028;2
43;2.94105;0
44;3.01772;0
45;3.07142;0
46;3.02608;0
47;3.01297;0
48;2.9175;0
49;2.976;0
50;3.18128;2
51;2.80085;0
52;3.04565;0
53;2.95143;1
54;3.17388;0
55;2.83005;0
56;3.07018;0
57;2.99332;0
58;3.0397;0
59;2.99982;1
60;3.15578;0
61;2.77497;1
62;2.96677;2
63;3.05787;0
64;3.0699;1
65;2.8794;0
66;2.99698;0
67;3.0108;0
68;3.02248;0
69;2.95563;0
70;3.02847;1
71;2.98495;0
72;3.06367;0
73;3.16183;1
74;2.79242;0
75;3.00802;0
76;2.98742;0
77;3.02923;0
78;2.96877;1
79;3.13007;0
80;3.14367;0
81;2.70898;0
82;3.03177;0
83;3.00218;0
84;3.00532;1
85;2.96435;0
86;2.9996;0
87;3.01822;0
88;2.97113;0
89;3.01153;0
90;2.99233;0
91;3.08952;0
92;2.92748;0
93;3.05207;0
94;2.9978;1
95;3.01702;0
96;2.91197;0
97;3.09043;0
98;2.93608;0
99;3.05708;1
100;2.96692;0
101;3.08158;0
102;2.86907;0
103;3.06868;1
104;3.004;0
105;2.95883;0
106;3.05103;2
107;3.1288;0
108;2.83713;0
109;3.03258;0
110;3.14212;0
111;2.80777;0
112;3.0431;0
113;2.96323;0
114;3.06183;0
115;2.91815;0
116;3.06048;0
117;3.0703;0
118;2.87567;1
119;2.97632;0
120;3.01127;1
121;3.0562;0
122;2.97625;1
123;3.11007;1
124;2.86115;2
125;3.02867;1
126;3.02413;0
127;3.06192;1
128;2.9335;0
129;2.96065;0
130;3.02758;0
131;3.01418;0
132;2.98787;0
133;3.20665;0
134;2.76615;0
135;3.04738;0
136;3.03933;2
137;2.91435;2
138;3.0036;0
139;3.07748;0
140;2.90523;1
141;2.99688;1
142;3.02815;0
143;3.02775;1
144;2.93493;0
145;3.05717;1
146;2.94657;1
147;3.00607;0
148;3.09102;1
149;2.92177;1
150;3.17887;0
151;2.84318;0
152;2.956;0
153;3.00823;0
154;2.99777;0
155;3.03418;0
156;3.01647;0
157;3.02145;0
158;2.9655;0
159;3.02093;0
160;2.95912;0
161;3.10815;0
162;2.95852;0
163;3.0935;0
164;2.83487;0
165;3.15285;1
166;2.91803;0
167;3.00658;0
168;2.97708;0
169;2.9758;0
170;2.96332;0
171;3.09733;0
172;2.94588;0
173;3.01782;0
174;3.032;0
175;2.93648;0
176;3.06348;0
177;2.9294;0
178;3.00795;0
179;2.2465;0
180;0;0
