Angle;Time_Minutes;Counts_34f
0;0;0
1;3.37483;0
2;2.69393;0
3;2.94235;0
4;3.03213;0
5;3.2013;0
6;3.05313;0
7;2.8784;0
8;2.9087;0
9;2.97205;0
10;3.41837;0
11;2.54575;0
12;3.03462;1
13;3.00863;0
14;3.10437;0
15;2.94088;0
16;2.96947;0
17;2.98277;0
18;3.0261;0
19;2.93488;0
20;3.04975;0
21;3.08888;0
22;2.86423;0
23;3.39575;0
24;2.7153;0
25;2.95917;0
26;2.94392;0
27;3.01385;1
28;2.96888;0
29;3.1403;0
30;3.00993;0
31;3.0245;0
32;2.84757;0
33;3.05205;0
34;3.24668;0
35;2.70033;0
36;2.98267;0
37;3.22865;1
38;2.78005;0
39;3.01225;0
40;2.97967;0
41;3.08593;0
42;2.90107;0
43;3.01222;0
44;3.43628;0
45;2.87097;0
46;2.75585;0
47;3.22423;0
48;2.6989;0
49;3.07643;0
50;2.95412;0
51;2.965;0
52;3.32692;0
53;2.85213;0
54;2.9767;0
55;2.98183;0
56;2.87655;0
57;2.98462;0
58;3.10222;0
59;3.19867;0
60;2.70223;0
61;3.00512;0
62;3.05392;0
63;2.93685;0
64;3.10643;1
65;2.91802;0
66;2.98782;0
67;3.21092;0
68;3.03373;0
69;2.81885;0
70;3.10727;0
71;2.8613;0
72;3.14948;0
73;2.85862;0
74;3.2465;0
75;2.80237;0
76;2.8982;0
77;3.04737;0
78;2.96275;0
79;2.99322;0
80;3.0234;0
81;3.13145;1
82;3.25873;0
83;2.68227;0
84;3.00113;0
85;3.02313;0
86;2.94407;0
87;2.95037;0
88;3.07763;0
89;3.11112;0
90;2.90043;0
91;3.06602;0
92;2.99512;1
93;2.9729;0
94;2.95673;0
95;2.92822;0
96;2.99262;0
97;3.3049;0
98;2.77807;0
99;3.17845;0
100;2.71723;0
101;3.04315;0
102;2.99995;0
103;3.04017;0
104;2.9779;0
105;3.09422;0
106;2.85188;0
107;2.99803;0
108;3.03223;0
109;2.9625;0
110;3.05092;0
111;3.0343;0
112;2.95307;0
113;3.0103;0
114;2.96982;0
115;3.0327;0
116;2.95693;0
117;3.11058;0
118;2.88488;0
119;3.02767;0
120;3.13857;0
121;2.88337;1
122;2.99197;0
123;3.3937;0
124;2.68973;0
125;3.05678;0
126;2.92623;0
127;3.03148;0
128;3.04858;0
129;2.95832;0
130;2.87612;0
131;3.08253;1
132;2.90102;0
133;3.06147;1
134;2.93202;0
135;3.03328;1
136;3.2096;0
137;2.83308;0
138;3.1468;0
139;2.83237;0
140;3.05053;0
141;3.2079;0
142;2.7107;0
143;3.03743;0
144;3.20738;0
145;2.93163;0
146;2.81795;0
147;3.11615;0
148;2.9385;0
149;3.20488;0
150;2.74153;0
151;3.05325;0
152;3.04283;1
153;3.02822;0
154;2.9066;0
155;3.04458;0
156;3.11145;0
157;3.04803;0
158;3.03947;0
159;2.83583;0
160;3.10955;0
161;2.79085;1
162;3.07703;0
163;3.19107;0
164;2.84368;0
165;3.10522;0
166;2.93553;0
167;3.0162;0
168;2.84928;0
169;3.01245;0
170;2.95688;0
171;3.0622;0
172;2.99655;0
173;2.92597;0
174;3.04903;0
175;2.98013;0
176;3.27562;0
177;3.2686;0
178;2.44135;1
179;1.9483;0
180;0;0
