Angle;Time_Minutes;Counts_34f
0;0;0
1;3.12778;0
2;2.9127;0
3;3.31595;0
4;2.90263;0
5;2.99812;0
6;2.78442;0
7;3.2169;0
8;2.95232;0
9;2.80682;0
10;3.03773;0
11;3.23535;0
12;2.74542;0
13;2.98752;0
14;2.9885;0
15;3.25415;0
16;2.8117;0
17;3.09358;0
18;2.88433;0
19;3.62032;1
20;2.43767;0
21;3.13492;0
22;2.79632;0
23;2.98353;0
24;3.01733;0
25;3.2145;0
26;2.84368;0
27;3.0869;0
28;2.82818;0
29;3.17207;0
30;2.83608;0
31;3.04735;0
32;2.97077;0
33;3.09473;0
34;2.97443;0
35;2.8949;0
36;3.16665;0
37;2.862;1
38;2.99943;1
39;2.98563;0
40;3.13127;0
41;2.95883;0
42;2.92225;0
43;3.00838;0
44;3.01982;0
45;3.04535;0
46;2.93585;0
47;3.0697;0
48;3.04755;0
49;2.99603;0
50;3.13745;0
51;3.00503;0
52;2.74172;0
53;2.9686;0
54;3.11772;0
55;3.02352;0
56;3.02522;0
57;2.84483;0
58;3.0916;0
59;2.92818;0
60;3.23568;0
61;2.89783;0
62;3.01563;0
63;2.8382;0
64;3.14395;1
65;2.9345;0
66;3.00933;0
67;3.02538;0
68;2.96237;0
69;2.93205;0
70;2.97502;1
71;3.12492;0
72;2.9254;0
73;3.09387;0
74;2.88432;0
75;2.97885;0
76;3.02625;0
77;3.23487;0
78;2.94442;0
79;2.90143;1
80;2.92333;0
81;2.98147;0
82;2.96948;0
83;3.14902;0
84;3.12087;0
85;2.90878;0
86;2.85323;0
87;3.20053;0
88;2.789;0
89;3.0042;0
90;3.10213;0
91;2.99415;0
92;2.89065;0
93;3.044;0
94;3.3138;0
95;2.6577;0
96;3.21645;0
97;2.82425;0
98;2.96153;0
99;3.09275;0
100;2.9139;0
101;2.9907;0
102;3.0144;1
103;3.03548;0
104;3.15448;0
105;3.13672;1
106;2.6744;0
107;2.99065;0
108;3.08783;0
109;2.94712;0
110;2.96302;0
111;3.2114;0
112;2.75827;0
113;3.14882;1
114;2.86123;1
115;3.17033;0
116;3.14823;0
117;2.76325;0
118;3.0878;0
119;2.81983;0
120;3.22883;0
121;2.89527;0
122;3.28842;0
123;2.91448;1
124;2.67367;0
125;3.06703;0
126;2.9776;0
127;2.95358;0
128;3.35805;0
129;2.89543;0
130;2.7862;0
131;3.11995;0
132;3.29937;0
133;2.78218;0
134;3.01503;0
135;2.77032;0
136;2.98903;0
137;3.19295;0
138;2.83663;0
139;3.02787;0
140;2.98803;0
141;2.9589;0
142;3.34062;0
143;2.66728;0
144;3.09028;0
145;2.99145;0
146;3.08338;0
147;2.81913;0
148;3.02487;0
149;3.0508;0
150;3.01772;1
151;2.92338;0
152;3.26603;0
153;2.70477;0
154;3.11733;0
155;2.93258;0
156;0.292167;0
157;0;0
158;0;0
159;0;0
160;0;0
161;0;0
162;0;0
163;0;0
164;0;0
165;0;0
166;0;0
167;0;0
168;0;0
169;0;0
170;0;0
171;0;0
172;0;0
173;0;0
174;0;0
175;0;0
176;0;0
177;0;0
178;0;0
179;0;0
180;0;0
