Angle;Time_Minutes;Counts_34f
0;0;0
1;3.0305;1
2;3.01877;0
3;3.05947;0
4;2.96948;0
5;2.9302;0
6;3.03875;0
7;3.11525;0
8;2.87598;0
9;2.9709;0
10;3.00518;0
11;3.20592;0
12;2.79157;0
13;3.0956;0
14;2.90975;0
15;3.00095;1
16;3.05133;0
17;2.97533;0
18;2.99715;0
19;3.03742;0
20;3.03063;0
21;2.91612;1
22;3.02195;0
23;3.09015;0
24;3.13352;0
25;2.7616;0
26;3.01977;0
27;3.03815;1
28;2.92878;0
29;3.03103;0
30;3.07707;0
31;2.9046;0
32;2.98198;1
33;3.13175;0
34;2.86415;0
35;3.09417;0
36;2.90063;0
37;3.00655;0
38;3.13718;1
39;2.86488;0
40;3.07068;0
41;3.10738;1
42;2.85802;1
43;3.00167;0
44;2.9921;0
45;3.08622;1
46;2.87423;0
47;2.99722;1
48;3.11877;0
49;2.90935;0
50;2.98178;0
51;2.99545;0
52;3.01445;1
53;3.01877;0
54;2.99207;0
55;2.97623;1
56;3.00905;1
57;2.9897;1
58;3.05112;0
59;3.02565;0
60;2.9617;0
61;2.95485;0
62;3.05363;0
63;3.1295;0
64;2.82323;0
65;3.04063;0
66;2.98782;0
67;3.02037;0
68;3.01593;0
69;3.0363;0
70;2.98372;0
71;2.9951;0
72;2.93002;1
73;3.04143;0
74;3.04457;0
75;2.92963;0
76;3.06188;0
77;2.93033;0
78;3.01077;0
79;3.04295;0
80;3.03775;0
81;2.97225;0
82;3.0363;0
83;3.03845;0
84;2.89768;1
85;2.95385;0
86;3.02988;1
87;2.97063;0
88;3.05953;1
89;3.00137;0
90;3.1854;0
91;2.77683;0
92;2.99898;0
93;3.00463;0
94;3.00543;0
95;2.96837;0
96;2.99142;0
97;3.05312;1
98;2.96837;0
99;2.97687;1
100;3.09028;1
101;3.05597;0
102;2.85373;1
103;3.05845;0
104;2.997;0
105;2.93922;0
106;3.00787;0
107;2.99355;0
108;3.06173;0
109;2.94422;0
110;3.08488;0
111;2.96767;0
112;2.99277;1
113;2.9488;0
114;3.16393;0
115;2.85627;0
116;3.13935;0
117;2.94653;0
118;2.90713;2
119;3.08433;0
120;2.9294;0
121;2.97455;0
122;3.13028;0
123;2.88222;0
124;2.98477;0
125;3.03378;0
126;3.16228;0
127;2.91682;0
128;2.92708;0
129;3.11112;1
130;2.8729;0
131;2.97682;1
132;3.11787;0
133;3.04075;0
134;2.8791;0
135;2.97148;0
136;3.06015;0
137;2.98255;0
138;2.98733;0
139;2.98917;1
140;3.0248;0
141;3.08938;0
142;2.86392;0
143;3.07917;1
144;2.94008;0
145;2.9776;1
146;2.9967;0
147;3.09685;0
148;3.01618;1
149;2.94867;0
150;2.96688;2
151;3.05158;0
152;2.93528;0
153;3.00412;0
154;3.06677;1
155;2.94602;0
156;3.20522;0
157;2.91173;0
158;2.8725;1
159;3.01872;0
160;2.98665;0
161;3.00577;1
162;3.07063;0
163;2.9139;1
164;3.32178;2
165;2.89045;0
166;2.85873;1
167;3.06633;1
168;2.96717;0
169;2.93692;0
170;2.95532;0
171;3.06183;0
172;2.9818;0
173;2.9542;2
174;3.01748;0
175;3.0409;0
176;2.94085;0
177;3.07662;0
178;3.04125;0
179;2.18475;0
180;0;0
