Angle;Time_Minutes;Counts_34f
1;27.5411;1
2;42.1612;2
3;47.8494;5
4;48.3096;1
5;48.045;2
6;47.7853;3
7;47.9456;4
8;48.0368;5
9;47.9528;6
10;48.0846;6
11;47.5954;4
12;48.4494;3
13;47.53;4
14;48.1717;3
15;48.3602;2
16;47.3705;3
17;48.3487;0
18;47.9437;4
19;48.1671;0
20;47.7983;1
21;48.2785;3
22;48.2374;6
23;47.3116;5
24;48.1762;8
25;48.1453;0
26;48.2515;0
27;47.9264;0
28;47.5747;1
29;48.1941;3
30;48.562;4
31;47.7715;1
32;47.8785;3
33;48.0133;1
34;47.1521;5
35;48.7664;2
36;47.7862;3
37;48.0898;2
38;47.8879;3
39;48.3339;1
40;47.771;4
41;47.9557;2
42;47.9703;5
43;48.8454;3
44;47.4712;1
45;47.706;4
46;47.9156;2
47;48.793;2
48;47.1589;3
49;48.4211;1
50;47.9608;5
51;47.3379;3
52;48.3478;3
53;48.9963;1
54;47.6378;4
55;47.6459;2
56;47.9537;1
57;47.8008;1
58;48.7313;2
59;47.4789;3
60;47.9658;3
61;47.7011;6
62;48.425;4
63;47.7916;1
64;47.7621;2
65;47.999;2
66;47.8939;1
67;48.3905;2
68;47.7486;2
69;48.1899;0
70;48.1737;3
71;48.0452;2
72;47.802;2
73;48.1037;0
74;47.8051;3
75;48.4973;3
76;47.5176;5
77;47.9318;4
78;48.0483;2
79;48.272;2
80;47.601;2
81;48.1652;6
82;48.9706;2
83;47.1254;2
84;47.5272;2
85;48.8724;3
86;47.501;2
87;47.7992;3
88;48.0042;4
89;48.8739;3
90;47.4648;4
91;47.7104;0
92;47.9631;1
93;48.2882;1
94;47.678;2
95;48.2211;4
96;48.31;2
97;47.4982;2
98;47.9629;6
99;47.9897;5
100;48.459;2
101;47.5547;3
102;48.1447;1
103;48.1531;1
104;47.8991;1
105;48.0346;1
106;47.9614;3
107;48.3619;5
108;47.7723;0
109;48.2343;4
110;47.8526;1
111;47.9686;3
112;47.8906;5
113;47.8462;4
114;48.607;5
115;47.2431;1
116;48.1951;5
117;48.5603;3
118;47.6769;3
119;47.5873;1
120;47.9775;2
121;48.3332;6
122;46.323;8
123;44.2735;2
124;45.6507;1
125;45.016;8
126;44.2693;0
127;45.3743;1
128;45.0912;3
129;44.7778;2
130;45.3641;4
131;44.6003;7
132;45.1962;4
133;45.9183;3
134;44.2938;3
135;44.6292;2
136;41.7878;5
137;42.0488;4
138;42.5056;5
139;41.9916;5
140;42.1356;4
141;41.7767;4
142;42.1275;2
143;42.0114;4
144;41.7964;5
145;41.5754;2
146;42.3069;2
147;42.2079;2
148;41.5986;7
149;42.0433;5
150;42.2404;2
151;42.2422;6
152;41.7576;4
153;42.5223;5
154;41.5951;4
155;42.003;3
156;41.7577;6
157;42.4221;4
158;42.1605;2
159;41.9852;4
160;41.3264;4
161;42.1081;3
162;42.1052;4
163;41.8652;3
164;42.4179;2
165;41.3011;5
166;41.7787;0
167;42.5912;3
168;42.1071;0
169;42.3465;3
170;41.7392;2
171;41.9541;4
172;41.952;3
173;42.2796;3
174;41.7036;3
175;42.4408;3
176;41.855;2
177;42.1139;0
178;41.9299;0
179;35.9326;1
180;22.2039;1
