Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;1.96798;0
3;3.00088;0
4;2.89855;0
5;2.95282;1
6;3.04458;0
7;3.01357;0
8;3.11213;0
9;2.69458;0
10;3.11818;0
11;3.13485;0
12;2.97607;0
13;3.0484;0
14;2.92228;0
15;2.7164;0
16;3.3381;0
17;2.90988;0
18;3.08627;0
19;2.8415;0
20;2.95362;0
21;3.23335;0
22;2.94622;0
23;3.05125;0
24;3.00445;0
25;3.0006;0
26;2.63158;0
27;3.23727;0
28;3.0852;0
29;2.87865;1
30;3.16658;0
31;3.01763;0
32;2.95105;0
33;2.82312;0
34;3.1402;0
35;3.01057;0
36;3.02603;1
37;3.05507;0
38;2.90852;0
39;2.89628;0
40;3.03808;0
41;3.11563;0
42;2.92658;0
43;2.98955;0
44;3.01623;0
45;2.94125;0
46;3.14015;0
47;3.0113;0
48;2.95453;0
49;2.95912;1
50;3.09167;1
51;2.99113;0
52;2.97977;0
53;2.9718;0
54;3.04797;0
55;2.85478;0
56;3.13387;0
57;2.93772;0
58;2.8287;0
59;3.24855;0
60;2.90365;0
61;3.10707;0
62;2.93978;1
63;2.97295;0
64;2.95715;0
65;2.76827;0
66;3.1116;0
67;3.12462;0
68;2.94753;0
69;3.15703;1
70;2.9043;0
71;3.10922;0
72;3.01408;0
73;2.92128;0
74;2.9221;0
75;2.99598;0
76;3.05545;0
77;2.89768;0
78;3.02193;1
79;2.95837;0
80;3.05417;0
81;3.1019;0
82;3.06477;0
83;2.81897;2
84;3.03553;0
85;3.08415;0
86;3.02673;0
87;2.73618;0
88;3.29615;1
89;2.95887;1
90;2.99167;0
91;3.00738;0
92;2.99528;0
93;2.53697;0
94;3.33798;0
95;3.00518;0
96;2.93522;0
97;3.18962;0
98;2.86103;0
99;3.18742;0
100;2.93357;0
101;3.0418;0
102;2.96155;0
103;3.04037;0
104;3.00897;0
105;2.96717;0
106;2.98527;0
107;3.05267;0
108;2.86032;0
109;3.06233;1
110;3.08633;0
111;2.92462;0
112;2.96917;0
113;3.052;0
114;3.03358;0
115;3.0154;0
116;2.98207;0
117;2.8406;1
118;3.14673;0
119;3.01805;0
120;2.93878;0
121;3.04048;0
122;2.96798;0
123;3.04348;1
124;2.99417;0
125;2.77547;0
126;2.50615;0
127;3.40512;0
128;3.20507;0
129;2.9219;0
130;3.14803;0
131;3.03235;0
132;3.02727;0
133;2.71837;0
134;3.26388;1
135;2.93768;0
136;3.09025;0
137;2.79583;0
138;3.19317;0
139;2.9309;0
140;2.86775;0
141;3.18548;1
142;2.78003;0
143;3.20115;0
144;2.92455;0
145;3.09155;0
146;2.84132;0
147;3.16998;0
148;2.92567;0
149;2.8312;1
150;3.22803;0
151;2.97085;0
152;2.88345;0
153;3.15265;0
154;2.89967;0
155;2.98845;0
156;2.99022;0
157;3.04352;0
158;2.71797;0
159;3.19355;0
160;3.16333;0
161;3.03133;0
162;2.72018;0
163;3.27838;0
164;2.82828;0
165;3.01852;0
166;3.14717;0
167;2.90882;0
168;2.81902;0
169;3.23513;0
170;2.9512;0
171;3.08838;0
172;2.93047;0
173;2.864;0
174;3.16632;0
175;2.6695;1
176;3.29535;0
177;3.07855;0
178;2.9835;0
179;2.91178;0
180;3.10865;0
