Angle;Time_Minutes;Counts_34f
0;0;0
1;3.27055;0
2;2.74508;0
3;3.21618;0
4;2.7927;0
5;2.9819;0
6;3.00333;0
7;3.16195;0
8;3.02188;0
9;3.11868;0
10;2.93197;0
11;2.75905;0
12;3.03823;0
13;3.04638;0
14;3.04892;1
15;2.87498;0
16;3.19553;0
17;2.80358;0
18;3.21092;0
19;2.93205;0
20;3.02638;0
21;3.61807;0
22;2.29498;0
23;3.21003;0
24;2.74187;0
25;2.99307;0
26;3.33707;1
27;2.67678;0
28;3.07368;0
29;3.12775;0
30;2.77278;0
31;3.14295;0
32;3.0014;0
33;3.09708;0
34;3.02935;0
35;2.75237;0
36;3.01013;0
37;3.21088;0
38;2.73768;0
39;3.00207;0
40;3.53865;0
41;2.56417;0
42;3.04567;0
43;2.85607;0
44;3.13348;0
45;2.9976;1
46;2.94878;0
47;2.98595;0
48;3.0534;0
49;3.055;1
50;2.81548;0
51;3.39187;0
52;2.79132;0
53;2.85223;0
54;3.22188;0
55;2.82897;0
56;2.95143;0
57;3.42552;0
58;2.63288;0
59;2.90903;0
60;3.0087;0
61;2.98832;0
62;3.15997;0
63;2.86813;0
64;3.12222;0
65;2.87272;0
66;2.9995;0
67;3.31973;0
68;2.69423;0
69;3.41097;1
70;2.55882;0
71;3.04235;0
72;3.18768;0
73;2.78518;0
74;2.97437;0
75;3.0578;0
76;3.28842;0
77;2.68575;0
78;2.9731;0
79;3.25102;0
80;2.811;0
81;2.97198;0
82;3.03082;0
83;3.04043;0
84;3.1039;1
85;2.8037;0
86;3.13837;1
87;2.91408;0
88;2.95457;0
89;3.1019;0
90;3.19358;0
91;2.6988;0
92;3.02527;0
93;2.95577;0
94;3.17317;0
95;2.92822;0
96;3.07423;0
97;2.98917;0
98;2.89535;1
99;2.98188;0
100;3.09982;0
101;2.97507;0
102;2.88868;0
103;3.18155;0
104;3.05552;1
105;2.76082;0
106;3.14622;0
107;2.99028;0
108;3.03972;0
109;2.89438;0
110;3.03633;0
111;3.04812;0
112;2.93068;0
113;3.05585;0
114;2.95482;0
115;2.90562;0
116;3.25368;0
117;3.01265;0
118;3.09227;0
119;2.71577;0
120;2.9619;1
121;2.97295;0
122;2.99003;0
123;3.09063;0
124;2.90635;0
125;3.09598;0
126;2.92387;0
127;3.00897;0
128;3.11383;0
129;2.90762;0
130;3.23302;0
131;2.88327;0
132;3.07037;0
133;2.89215;0
134;2.90843;0
135;3.03382;0
136;2.92767;0
137;3.05453;0
138;3.63433;1
139;2.74235;0
140;2.80877;0
141;2.7851;0
142;2.99845;0
143;3.1345;0
144;2.95568;0
145;3.04395;0
146;3.05375;0
147;3.24362;0
148;2.62973;2
149;2.94613;0
150;3.00853;0
151;3.14108;0
152;2.83175;0
153;3.11788;0
154;3.04027;0
155;3.0326;0
156;3.15633;0
157;2.65335;0
158;3.03528;0
159;3.00932;0
160;2.99107;0
161;3.01413;0
162;3.1211;0
163;3.23023;0
164;2.6117;1
165;3.07872;0
166;2.90363;0
167;3.07655;0
168;2.96218;0
169;3.04692;0
170;3.42348;0
171;2.74732;0
172;2.86897;0
173;2.92108;0
174;3.01975;0
175;3.5689;0
176;2.5194;1
177;2.984;0
178;2.92442;0
179;2.17258;0
180;0;0
