Angle;Time_Minutes;Counts_34f
0;0;0
1;3.11822;0
2;3.09788;0
3;2.81983;0
4;3.24668;0
5;2.86853;0
6;3.01508;0
7;2.85058;0
8;3.10525;0
9;3.18733;0
10;3.19733;0
11;2.5499;0
12;3.03672;0
13;3.02492;0
14;2.89158;0
15;3.3713;0
16;2.67417;0
17;3.07857;0
18;3.00127;0
19;3.07662;0
20;2.806;0
21;3.0178;0
22;3.00908;0
23;3.11133;0
24;3.04113;0
25;2.97982;0
26;2.883;0
27;2.99723;0
28;3.05255;0
29;2.90325;0
30;3.08358;0
31;2.97693;0
32;3.03357;0
33;3.17217;0
34;2.77867;0
35;3.00795;0
36;3.38223;0
37;2.56142;0
38;2.9952;0
39;3.10607;0
40;2.91233;0
41;3.24142;0
42;2.81335;1
43;3.02585;0
44;2.97432;0
45;2.92452;0
46;3.16268;0
47;2.99427;1
48;2.88163;0
49;3.02228;0
50;3.20888;0
51;2.83117;0
52;2.99368;0
53;2.96687;0
54;2.93833;0
55;3.10902;0
56;3.00162;0
57;2.90598;0
58;3.30338;0
59;2.68632;0
60;3.05908;0
61;2.9414;1
62;3.14972;0
63;2.8694;0
64;3.03037;0
65;3.01987;0
66;2.9926;0
67;2.9528;0
68;3.0906;0
69;2.89143;0
70;3.151;0
71;2.9904;0
72;2.9401;0
73;2.93743;2
74;2.98383;0
75;3.13382;0
76;3.05963;0
77;2.92417;0
78;2.9472;0
79;2.99117;0
80;2.9598;0
81;2.9918;0
82;3.22945;0
83;2.88077;0
84;2.88358;0
85;3.13953;0
86;2.87455;0
87;3.01778;0
88;2.98805;0
89;2.98307;0
90;3.25657;0
91;2.75565;0
92;3.00193;0
93;3.03395;0
94;3.10998;0
95;2.88467;0
96;3.0446;0
97;2.91248;0
98;3.1401;0
99;3.00875;0
100;2.97088;0
101;3.00335;0
102;3.02388;0
103;2.91283;0
104;2.94337;0
105;3.00488;0
106;2.9919;0
107;3.27588;0
108;2.80855;0
109;2.98078;0
110;3.1539;0
111;3.02215;0
112;2.74803;0
113;3.14492;0
114;2.8812;0
115;2.98547;0
116;3.13188;0
117;3.09742;0
118;3.24168;0
119;3.0989;0
120;2.8808;0
121;2.67463;0
122;2.9998;0
123;3.14007;0
124;2.74348;0
125;3.19118;0
126;2.8902;0
127;2.95012;0
128;2.99883;0
129;3.03595;0
130;2.96232;0
131;3.00422;0
132;3.0996;0
133;2.8769;1
134;3.11647;1
135;3.02222;0
136;2.99208;0
137;3.05553;0
138;2.80323;0
139;3.1012;0
140;2.9995;0
141;3.28843;1
142;2.92972;0
143;2.93522;0
144;3.09845;0
145;2.75228;0
146;2.88698;0
147;3.0102;0
148;3.24562;0
149;2.74728;0
150;3.01117;0
151;3.13608;0
152;3.24998;0
153;2.62223;0
154;3.05065;0
155;2.94813;0
156;3.34907;0
157;2.82653;1
158;2.81282;0
159;3.18895;0
160;2.85392;0
161;3.0325;0
162;2.9504;0
163;3.33958;1
164;2.83697;0
165;2.81245;1
166;3.08645;0
167;2.90877;0
168;2.98502;0
169;3.11885;0
170;2.87445;0
171;3.34558;1
172;2.86613;0
173;2.86478;0
174;3.08498;0
175;2.84632;0
176;3.02718;0
177;3.06883;0
178;3.05045;0
179;1.99957;0
180;0;0
