Angle;Time_Minutes;Counts_34f
0;0;0
1;3.1074;1
2;3.11385;0
3;2.8424;0
4;2.9725;0
5;3.12483;0
6;2.95843;0
7;2.90655;0
8;3.01195;0
9;3.37032;0
10;2.62785;0
11;3.02743;0
12;2.98128;0
13;3.2927;0
14;2.76843;0
15;3.0952;1
16;3.01143;1
17;2.86893;0
18;2.97733;0
19;3.06903;0
20;3.03662;0
21;2.83672;0
22;3.13263;0
23;2.926;0
24;3.01385;0
25;3.06028;0
26;3.02105;0
27;2.97757;1
28;3.06292;0
29;2.853;0
30;2.96492;0
31;3.03428;0
32;3.0668;0
33;2.89755;0
34;3.2734;0
35;2.82263;0
36;2.9662;0
37;2.96043;0
38;3.0852;0
39;2.91403;0
40;3.28753;0
41;2.76795;0
42;3.05197;0
43;3.10832;0
44;2.99727;0
45;2.86698;0
46;2.8982;0
47;3.06043;0
48;2.93818;0
49;3.21762;0
50;2.8166;0
51;2.96427;0
52;2.99245;0
53;3.11313;0
54;3.06627;0
55;2.86277;1
56;3.01813;0
57;2.99445;0
58;3.32253;0
59;2.91107;0
60;2.7103;0
61;3.07217;0
62;2.95045;1
63;3.1714;0
64;2.92442;0
65;2.99782;0
66;2.9984;0
67;3.05443;0
68;2.91717;0
69;2.97357;0
70;3.11833;0
71;2.89347;0
72;2.93663;0
73;3.03332;0
74;3.1513;1
75;2.86858;0
76;3.12723;0
77;2.85748;0
78;2.97075;0
79;3.06798;0
80;2.9627;0
81;3.01568;0
82;2.99925;0
83;2.95702;0
84;3.17073;0
85;3.01672;0
86;2.89658;0
87;2.98093;0
88;3.23313;0
89;2.91127;0
90;2.77908;0
91;3.03662;0
92;3.04325;1
93;3.18023;0
94;2.7337;0
95;3.02768;0
96;2.99707;0
97;3.01927;0
98;3.0461;0
99;2.9496;0
100;3.01985;0
101;2.95227;0
102;3.1518;0
103;2.87073;0
104;2.96603;0
105;3.12618;0
106;3.34012;0
107;2.53743;0
108;3.0347;0
109;3.21085;0
110;2.79297;0
111;2.96267;0
112;3.07817;0
113;3.25867;0
114;2.92347;0
115;2.8793;0
116;2.86647;0
117;3.0138;0
118;3.10097;1
119;2.95407;0
120;3.16085;0
121;2.79883;0
122;3.10093;0
123;2.97405;0
124;2.98873;0
125;2.95612;0
126;3.18945;0
127;2.82605;0
128;3.04642;0
129;2.9066;0
130;2.9785;0
131;3.23187;0
132;3.17902;1
133;2.64202;0
134;2.95255;0
135;3.19293;0
136;2.81193;0
137;3.02273;0
138;3.00967;0
139;2.97202;0
140;3.14015;0
141;3.0036;0
142;2.83543;0
143;3.26555;0
144;2.83222;0
145;3.00268;0
146;2.99283;0
147;3.07538;0
148;2.94265;0
149;2.92598;0
150;3.02582;0
151;2.96008;0
152;3.14805;0
153;2.84775;0
154;2.98528;0
155;3.11708;0
156;2.9052;0
157;3.02777;0
158;3.0281;0
159;2.97657;0
160;2.98167;0
161;3.02017;1
162;3.01687;0
163;2.96512;0
164;3.10532;0
165;2.892;0
166;3.02022;0
167;3.23503;0
168;3.16643;0
169;2.5899;0
170;2.9504;0
171;2.99758;0
172;3.00183;2
173;3.13283;0
174;3.11607;0
175;2.75412;0
176;3.02927;0
177;3.23628;0
178;2.87477;0
179;2.10772;0
180;0;0
