Angle;Time_Minutes;Counts_34f
0;0;0
1;3.02935;0
2;3.04773;0
3;3.14223;0
4;2.83293;0
5;2.9636;0
6;3.17572;0
7;2.84507;0
8;3.01163;0
9;2.97475;1
10;3.24565;0
11;2.8742;0
12;2.87947;0
13;2.99347;0
14;3.03155;1
15;2.96263;1
16;3.02288;0
17;3.09367;0
18;2.88943;0
19;2.99712;0
20;3.01533;0
21;3.05955;0
22;2.98253;0
23;2.97417;0
24;2.98715;0
25;3.03142;0
26;2.98662;0
27;3.0225;0
28;2.98507;1
29;3.02632;0
30;2.95043;0
31;3.00207;0
32;2.9861;0
33;3.01197;0
34;3.01013;0
35;3.15933;0
36;2.8008;0
37;3.07377;0
38;2.95925;0
39;3.0121;0
40;2.97695;0
41;3.07633;0
42;2.92707;0
43;3.09465;0
44;2.87712;0
45;3.00998;1
46;3.09868;0
47;2.92515;0
48;3.01747;0
49;3.10135;1
50;2.89022;0
51;2.97767;0
52;3.06952;0
53;3.0538;0
54;2.95362;0
55;2.97963;0
56;3.20937;0
57;2.77322;0
58;2.98368;1
59;3.10525;1
60;2.8652;0
61;3.08703;0
62;3.02465;0
63;2.87795;0
64;3.3586;0
65;2.66047;0
66;3.09808;0
67;3.05232;0
68;2.84197;0
69;2.99957;0
70;3.02842;0
71;2.97498;1
72;2.98113;0
73;3.03575;0
74;3.04243;1
75;2.965;0
76;3.06117;0
77;2.89857;0
78;3.14227;1
79;2.9389;0
80;2.93218;0
81;2.99663;1
82;3.08365;0
83;2.93732;0
84;3.09578;0
85;2.95878;0
86;2.9994;0
87;3.03287;0
88;2.90682;1
89;2.98118;0
90;3.17263;0
91;2.89785;0
92;2.9352;0
93;3.04692;0
94;2.97827;1
95;2.97605;0
96;2.99447;0
97;3.04123;0
98;2.9545;0
99;3.1073;0
100;2.88948;0
101;3.06085;0
102;2.9472;0
103;3.00253;0
104;3.00213;0
105;3.11995;0
106;2.96135;0
107;2.91167;0
108;3.03272;1
109;3.11327;0
110;2.85362;0
111;3.02043;0
112;2.98018;0
113;3.0266;0
114;3.03788;0
115;2.92917;0
116;3.07392;0
117;3.01335;0
118;2.95815;0
119;3.1957;0
120;2.84125;0
121;2.9562;0
122;2.97588;0
123;2.98533;0
124;3.0036;1
125;3.1292;0
126;2.90563;1
127;3.01757;0
128;2.97887;0
129;3.01785;1
130;3.00385;0
131;2.96805;0
132;3.23565;0
133;2.80587;0
134;2.98553;0
135;2.99357;2
136;2.96863;0
137;2.98827;0
138;3.0201;0
139;2.98372;1
140;3.12825;0
141;2.89663;0
142;2.9672;0
143;3.0435;1
144;2.96958;0
145;3.0378;0
146;3.0845;0
147;2.95095;0
148;2.98507;0
149;3.02298;0
150;2.92318;0
151;3.03465;0
152;3.02367;0
153;2.94933;0
154;3.31873;0
155;2.72192;0
156;2.95748;2
157;2.9761;0
158;3.0611;0
159;2.97203;0
160;2.98243;0
161;3.19507;0
162;2.80793;0
163;3.01705;0
164;3.08017;0
165;2.97297;0
166;2.9709;0
167;2.97205;0
168;2.9817;0
169;2.99793;0
170;2.99155;0
171;3.02765;0
172;2.98055;0
173;3.12378;0
174;2.88453;1
175;3.0704;0
176;2.91022;0
177;3.02742;0
178;2.98853;0
179;2.25912;1
180;0;0
