Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;2.15957;0
3;3.17323;0
4;2.98442;0
5;2.9146;0
6;3.08293;0
7;2.97795;0
8;2.99753;0
9;3.03225;0
10;2.92307;1
11;3.01305;0
12;3.06318;0
13;3.0079;2
14;2.9008;0
15;3.08198;1
16;3.0084;0
17;2.97335;0
18;3.00637;0
19;2.96553;0
20;2.98758;0
21;3.04788;1
22;2.85035;0
23;3.07788;0
24;2.80215;0
25;3.12803;0
26;3.15197;0
27;2.9569;0
28;2.99453;0
29;2.78778;0
30;3.24048;0
31;2.91793;1
32;3.11813;0
33;2.92008;0
34;3.01733;0
35;3.02137;1
36;3.04777;0
37;2.98115;0
38;2.81552;0
39;3.02583;2
40;3.10132;2
41;2.9266;0
42;2.97455;1
43;3.12057;0
44;3.0242;0
45;2.9555;0
46;3.0416;0
47;2.98402;0
48;2.99553;0
49;2.93395;1
50;3.11475;0
51;3.00082;0
52;2.99438;0
53;2.9537;0
54;2.94372;0
55;2.94405;0
56;3.13802;0
57;2.88438;0
58;3.08482;0
59;3.01557;0
60;2.97443;0
61;3.05013;0
62;3.0097;0
63;2.8435;0
64;3.13958;0
65;2.91898;1
66;2.82535;1
67;3.1464;0
68;3.1158;0
69;2.98532;0
70;2.77375;0
71;3.15507;1
72;3.01392;0
73;3.07582;0
74;2.97972;0
75;2.97388;0
76;3.0555;0
77;2.87212;0
78;3.07603;0
79;3.05347;0
80;2.99892;1
81;2.99253;0
82;2.98835;0
83;2.96742;0
84;3.0246;0
85;3.00867;0
86;3.00678;1
87;2.93802;0
88;2.9894;0
89;3.07897;1
90;3.01123;1
91;2.99873;0
92;3.0017;0
93;3.00225;0
94;2.9969;0
95;2.97867;0
96;2.90168;1
97;3.09507;1
98;2.91773;1
99;3.06715;1
100;3.01192;0
101;2.94088;0
102;2.97342;0
103;3.09325;1
104;2.99007;0
105;2.9044;0
106;3.07542;1
107;2.92813;0
108;3.09493;0
109;2.9505;0
110;2.97607;1
111;3.05918;0
112;2.92955;0
113;3.07168;0
114;2.96318;1
115;3.03553;0
116;2.87387;0
117;3.16432;0
118;3.00388;0
119;2.93792;0
120;2.9863;0
121;3.05615;0
122;3.01888;1
123;2.91607;0
124;2.98177;0
125;3.06363;1
126;2.87188;0
127;3.16803;0
128;2.996;0
129;3.00577;0
130;2.95255;0
131;2.77765;0
132;3.26405;1
133;2.99323;0
134;3.00555;0
135;2.91237;0
136;2.88977;0
137;3.18977;0
138;2.57498;1
139;3.38565;0
140;2.93887;0
141;3.06452;0
142;3.04828;1
143;2.99413;0
144;3.00358;0
145;2.93842;0
146;3.03475;1
147;2.99515;0
148;2.99838;0
149;2.94655;0
150;3.0455;0
151;2.93513;0
152;3.09775;0
153;2.9846;0
154;3.01413;1
155;2.97893;0
156;2.99235;0
157;3.02355;0
158;2.97233;0
159;2.96862;0
160;3.04582;0
161;2.98903;0
162;3.03588;0
163;2.99267;0
164;2.95188;0
165;2.97042;0
166;3.05368;1
167;2.9891;0
168;3.04875;1
169;2.99063;0
170;2.95487;0
171;2.99577;0
172;3.02425;0
173;2.91933;1
174;3.1042;0
175;2.89062;0
176;2.82955;0
177;3.20833;0
178;2.89823;1
179;3.17987;1
180;3.00627;0
