Angle;Time_Minutes;Counts_34f
0;0;0
1;3.04898;0
2;3.00557;0
3;2.98615;0
4;2.97863;0
5;3.00213;0
6;3.07207;0
7;2.91905;0
8;3.02802;1
9;2.99695;1
10;3.19935;0
11;2.8879;0
12;3.02578;0
13;3.01765;1
14;2.83212;0
15;3.01377;0
16;3.1894;0
17;2.92082;0
18;2.90007;0
19;2.98188;1
20;3.08272;1
21;2.91417;0
22;3.01065;1
23;2.99245;1
24;3.08465;0
25;3.02995;0
26;3.0587;0
27;2.94188;0
28;2.91092;0
29;3.04473;1
30;3.0493;0
31;2.87542;0
32;3.00825;1
33;3.08735;0
34;2.95395;1
35;2.97557;0
36;2.99073;0
37;3.10637;0
38;3.04278;0
39;2.83418;0
40;3.03693;0
41;3.0153;0
42;3.00063;0
43;2.97887;1
44;3.0702;0
45;2.90375;0
46;3.03557;1
47;3.29325;0
48;2.77393;1
49;2.9939;0
50;2.97033;0
51;3.0422;0
52;2.94942;0
53;3.01358;0
54;2.96853;0
55;2.97065;0
56;3.07505;0
57;2.97197;1
58;2.94073;0
59;3.21795;0
60;2.78978;0
61;3.04465;0
62;2.99828;0
63;2.97817;0
64;3.01547;0
65;2.99247;0
66;3.03003;0
67;3.04843;0
68;3.01458;0
69;2.8836;0
70;3.0337;0
71;2.95267;1
72;3.01075;0
73;2.99632;0
74;3.00375;0
75;2.98468;1
76;3.07873;0
77;2.93767;0
78;3.18993;0
79;2.80263;0
80;3.0929;1
81;3.04455;0
82;2.93352;0
83;3.06163;1
84;2.90047;0
85;2.96128;0
86;3.06313;1
87;2.93313;1
88;3.11428;0
89;2.91888;0
90;3.05947;0
91;3.02505;0
92;2.94352;0
93;2.99413;0
94;2.99488;0
95;3.17562;0
96;2.83613;0
97;2.9439;0
98;3.01655;0
99;3.00863;1
100;3.02003;0
101;3.02197;1
102;2.94683;0
103;3.003;0
104;2.97817;0
105;3.0951;0
106;3.19565;0
107;2.85642;0
108;2.99598;0
109;2.86742;0
110;3.0888;0
111;2.94985;0
112;2.95007;0
113;3.1617;0
114;2.9598;0
115;2.90435;0
116;2.97455;0
117;3.11235;0
118;2.8992;0
119;3.11978;0
120;2.88148;0
121;3.11368;0
122;2.89988;0
123;2.98887;1
124;3.0816;0
125;2.90672;1
126;3.00228;0
127;3.01293;0
128;3.09762;0
129;2.92765;0
130;2.9996;1
131;3.01558;0
132;3.0295;0
133;2.95015;1
134;2.98508;1
135;3.03842;1
136;3.00348;0
137;3.00075;0
138;2.99632;0
139;2.95178;0
140;3.01737;0
141;2.96947;0
142;3.0065;1
143;3.00998;0
144;3.07513;0
145;2.90975;0
146;3.03088;0
147;3.21357;0
148;2.75878;0
149;3.06175;0
150;2.94743;0
151;3.00883;0
152;3.07438;1
153;3.05813;1
154;2.90138;0
155;3.00578;2
156;2.99017;0
157;2.99193;0
158;2.9719;0
159;3.13142;0
160;2.9024;0
161;2.98027;1
162;2.98338;0
163;3.03045;0
164;3.17687;0
165;2.84535;0
166;2.98662;0
167;3.03172;0
168;2.94315;0
169;3.00988;0
170;2.97927;0
171;3.02808;0
172;3.09768;1
173;2.88725;0
174;3.04842;0
175;2.91908;0
176;3.11298;0
177;3.11958;0
178;2.79817;1
179;2.07853;0
180;0;0
