Angle;Time_Minutes;Counts_34f
0;0;0
1;3.01658;0
2;2.98402;0
3;3.13285;0
4;2.88092;0
5;3.19072;0
6;2.81037;0
7;3.04777;0
8;2.9995;0
9;2.94707;0
10;3.01457;0
11;3.02497;0
12;2.96225;0
13;3.02497;1
14;3.18905;0
15;2.853;1
16;2.92783;1
17;3.04578;0
18;3.06893;0
19;2.88578;1
20;3.10547;1
21;2.99043;0
22;2.94745;0
23;2.95967;0
24;3.07435;0
25;2.93073;0
26;3.05873;0
27;2.93412;1
28;3.06302;0
29;3.03383;0
30;2.97002;0
31;3.03253;0
32;3.26967;0
33;2.64195;0
34;3.0113;0
35;3.04883;1
36;2.99025;1
37;2.97043;0
38;2.9923;0
39;2.97162;0
40;3.01312;0
41;3.14358;0
42;2.8928;0
43;2.97867;0
44;2.98122;0
45;3.16957;0
46;2.88832;0
47;2.97077;0
48;2.96528;0
49;3.02107;0
50;2.99192;1
51;3.01127;0
52;3.07838;0
53;3.00667;0
54;3.09027;0
55;2.82345;0
56;3.0472;1
57;3.00575;0
58;2.96435;1
59;2.98952;0
60;2.98905;0
61;3.04283;0
62;2.94655;0
63;3.02575;0
64;3.00192;0
65;3.06397;0
66;2.92252;0
67;2.97492;0
68;3.01558;0
69;3.02622;0
70;2.95647;0
71;3.11207;0
72;2.99068;1
73;3.02022;0
74;2.97433;0
75;2.9783;0
76;3.0141;1
77;2.98102;0
78;3.07333;1
79;2.87828;0
80;3.03403;0
81;3.02968;0
82;3.0104;0
83;2.92973;0
84;3.04138;0
85;3.18797;0
86;2.76688;0
87;3.36257;0
88;2.66617;0
89;2.9917;0
90;3.00123;0
91;3.05385;0
92;2.90712;0
93;2.9933;0
94;3.12662;0
95;2.87817;0
96;3.18055;0
97;2.82405;0
98;3.00385;2
99;3.0832;0
100;2.90435;1
101;3.16397;0
102;2.91082;0
103;3.0125;0
104;3.0053;0
105;2.98495;0
106;2.96333;0
107;2.99327;0
108;2.99277;0
109;3.10035;0
110;2.88088;0
111;2.99073;1
112;3.00188;0
113;3.03167;0
114;3.12365;1
115;3.00997;0
116;2.9627;0
117;2.8936;0
118;3.01428;0
119;2.96555;0
120;2.99932;1
121;3.00075;0
122;3.00957;0
123;3.01562;0
124;2.98208;0
125;3.03113;1
126;2.99645;0
127;2.98887;0
128;3.0017;0
129;2.99947;0
130;3.00653;0
131;2.96803;0
132;3.45;1
133;2.61155;0
134;2.95838;1
135;3.19255;1
136;2.80222;0
137;3.01135;1
138;2.98388;1
139;3.02598;0
140;3.03793;0
141;2.9584;0
142;3.09408;0
143;3.0476;0
144;2.85473;0
145;3.299;0
146;2.72332;0
147;2.95677;0
148;3.26447;1
149;2.74223;0
150;3.0219;0
151;2.97318;0
152;3.08962;0
153;2.93962;0
154;2.97302;0
155;3.00515;1
156;3.06422;0
157;2.92302;1
158;3.03102;0
159;3.03592;0
160;2.9748;0
161;3.06313;1
162;2.9042;0
163;3.11707;0
164;2.87278;0
165;3.02433;1
166;2.99503;0
167;3.101;0
168;2.93213;0
169;2.96562;0
170;3.03922;0
171;2.95047;0
172;3.09315;0
173;2.91277;0
174;2.9909;0
175;2.99043;0
176;3.11418;0
177;2.97205;1
178;2.91252;0
179;2.1994;0
180;0;0
