Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;1.9229;0
3;2.98473;0
4;2.95137;0
5;3.08142;0
6;2.92275;1
7;3.05837;0
8;3.03168;0
9;2.9632;0
10;2.99595;1
11;2.81523;0
12;3.18997;0
13;3.00845;0
14;2.9097;0
15;3.09362;1
16;3.0021;1
17;3.00692;0
18;2.98893;0
19;2.9428;0
20;3.0242;0
21;3.0193;1
22;3.03097;0
23;2.94053;0
24;3.05827;0
25;2.96132;0
26;3.01682;0
27;2.99987;0
28;2.89712;0
29;3.11575;0
30;2.97058;0
31;3.04595;0
32;2.95708;0
33;2.89368;1
34;3.1077;0
35;3.02813;0
36;2.92272;0
37;3.08877;0
38;3.00178;0
39;2.98622;1
40;3.00203;0
41;2.94308;0
42;3.02155;0
43;3.03765;0
44;2.97838;1
45;3.03192;0
46;2.99812;1
47;3.00042;0
48;2.97892;0
49;2.96323;1
50;2.95182;0
51;3.00613;0
52;3.08933;0
53;2.93863;0
54;3.05327;0
55;2.93737;1
56;2.96893;0
57;3.0331;0
58;2.92235;1
59;3.09243;0
60;3.00442;0
61;3.03017;0
62;2.99868;0
63;2.9015;0
64;3.08605;0
65;2.96338;0
66;3.07347;0
67;2.92727;1
68;3.07595;0
69;2.81923;0
70;3.13127;0
71;2.91138;0
72;3.03685;0
73;3.04418;0
74;2.97172;1
75;2.97347;0
76;3.04513;1
77;2.99653;0
78;2.94437;0
79;3.08602;0
80;3.02775;0
81;2.96785;1
82;2.98902;1
83;2.9419;0
84;3.0903;0
85;3.024;1
86;3.00068;0
87;2.99255;0
88;2.86387;0
89;3.10483;0
90;3.03565;0
91;2.9794;0
92;2.98443;0
93;2.95727;0
94;2.93402;0
95;3.01903;1
96;3.12962;0
97;2.98703;1
98;2.84958;1
99;2.8797;0
100;3.2648;0
101;2.9271;0
102;3.04933;0
103;3.02247;0
104;2.98255;0
105;3.03015;0
106;2.98222;0
107;3.01202;1
108;3.00742;0
109;2.84198;0
110;2.91768;0
111;3.20902;0
112;3.00775;0
113;2.75542;2
114;3.27237;0
115;2.98878;0
116;2.93332;0
117;3.0327;0
118;3.02087;0
119;3.028;0
120;2.97685;0
121;2.9962;1
122;2.89972;1
123;3.0873;0
124;2.9629;1
125;2.82218;0
126;3.21538;0
127;2.98992;0
128;3.02223;0
129;2.87052;0
130;3.11202;0
131;3.04663;0
132;2.98108;0
133;2.74043;0
134;3.25142;0
135;2.99672;0
136;2.93793;0
137;2.9538;0
138;3.13143;0
139;2.93762;0
140;3.0475;0
141;3.0212;0
142;2.88612;0
143;3.01078;1
144;3.08717;0
145;2.99743;0
146;2.98643;0
147;2.98395;1
148;2.99228;1
149;3.05033;0
150;2.9982;0
151;2.86978;0
152;3.1393;0
153;2.99372;1
154;2.99075;0
155;2.89883;1
156;3.08225;0
157;2.99205;0
158;3.0187;0
159;2.93758;0
160;3.06177;1
161;2.98707;0
162;2.95117;0
163;3.00443;1
164;2.93315;0
165;3.14445;0
166;2.97865;0
167;2.98897;0
168;2.8772;0
169;3.1197;0
170;2.94507;0
171;3.07127;0
172;2.95092;0
173;3.05952;0
174;2.76818;0
175;3.2206;0
176;2.97253;0
177;2.93197;0
178;2.87633;0
179;3.21123;0
180;3.03212;0
