Angle;Time_Minutes;Counts_34f
0;2.88283;0
1;3.11353;0
2;2.9602;0
3;3.03215;0
4;3.01363;0
5;2.99175;0
6;3.00282;0
7;2.95727;0
8;2.81497;0
9;3.08443;1
10;3.13112;0
11;3.00365;0
12;2.9472;0
13;3.04698;0
14;3.00628;0
15;2.98562;0
16;2.97583;0
17;3.00372;0
18;2.95763;0
19;3.08677;0
20;2.90273;1
21;2.83677;1
22;3.23808;0
23;3.02288;0
24;2.92367;1
25;2.99695;0
26;3.03368;0
27;2.82407;0
28;3.21965;1
29;2.85157;1
30;3.04333;0
31;2.89893;0
32;3.20145;0
33;2.97578;1
34;2.99445;0
35;3.02992;0
36;2.91515;0
37;3.07908;1
38;2.94513;0
39;3.0734;0
40;2.83143;0
41;3.13337;0
42;3.00153;0
43;2.64062;2
44;3.28252;0
45;2.9859;0
46;2.95857;0
47;3.16062;0
48;2.9889;0
49;2.9798;0
50;2.95363;0
51;2.98012;0
52;3.091;0
53;2.99155;0
54;2.97297;1
55;2.90903;0
56;3.08355;2
57;3.05352;0
58;2.97742;0
59;3.02353;1
60;2.92962;0
61;2.96032;0
62;3.0944;0
63;3.00457;1
64;2.87093;1
65;3.13712;0
66;2.98382;0
67;3.01693;0
68;2.90075;0
69;3.0931;0
70;2.93602;0
71;2.92858;0
72;3.12993;0
73;2.92232;0
74;3.0895;0
75;2.92083;0
76;3.0353;0
77;3.03393;0
78;3.0065;0
79;2.996;0
80;2.80965;1
81;3.15415;1
82;3.01265;0
83;3.0071;0
84;3.0256;0
85;2.92727;0
86;3.06373;0
87;2.89275;0
88;3.07453;0
89;2.93082;0
90;3.0682;0
91;2.82028;0
92;3.16203;1
93;3.05403;0
94;2.99297;0
95;2.97077;0
96;3.02395;0
97;2.98237;0
98;3.03445;0
99;2.98308;0
100;2.98052;0
101;3.02668;0
102;2.97042;0
103;3.03182;0
104;2.99993;2
105;2.81583;0
106;3.1861;0
107;2.99785;1
108;2.87088;0
109;3.04842;0
110;3.07207;1
111;2.64208;0
112;3.22195;0
113;3.1408;0
114;2.94975;0
115;3.05827;0
116;2.93162;2
117;3.02292;0
118;2.68587;0
119;3.32827;0
120;3.02058;0
121;3.0085;0
122;2.98917;0
123;3.0168;0
124;2.99645;0
125;2.99625;0
126;2.99462;1
127;2.8727;0
128;2.86427;0
129;3.191;0
130;2.9962;0
131;2.99487;0
132;3.33067;1
133;2.8957;0
134;3.13868;0
135;2.98345;0
136;3.0198;1
137;2.9189;0
138;2.88125;0
139;3.16415;0
140;3.00328;1
141;3.00865;0
142;3.02218;0
143;2.95987;0
144;2.97168;0
145;3.0396;0
146;3.02702;0
147;2.94093;1
148;3.03308;0
149;2.9987;0
150;2.98077;0
151;3.00365;0
152;3.04198;0
153;3.00495;0
154;2.98025;0
155;3.00363;0
156;3.00858;0
157;2.80625;0
158;3.18867;0
159;2.9862;0
160;3.01477;0
161;2.94183;1
162;3.02488;0
163;3.02108;1
164;2.93965;0
165;3.08467;0
166;2.99315;1
167;2.98632;0
168;2.97078;0
169;2.85943;0
170;3.15832;1
171;3.03148;1
172;2.99698;0
173;2.96583;0
174;2.9904;0
175;3.00678;0
176;3.0335;0
177;2.88052;0
178;3.11082;0
179;2.85437;0
180;3.16268;1
