Angle;Time_Minutes;Counts_34f
0;0;0
1;3.1554;1
2;2.93627;0
3;2.98687;0
4;3.05072;0
5;2.92228;0
6;3.09487;0
7;3.0066;0
8;2.90653;1
9;3.14515;0
10;2.97172;1
11;2.8773;0
12;3.03205;0
13;2.92265;0
14;3.08197;0
15;3.0065;0
16;3.05928;0
17;2.94218;1
18;2.9916;0
19;2.93015;0
20;3.03535;0
21;2.99852;0
22;3.0894;0
23;2.87598;0
24;3.0284;0
25;3.01455;0
26;3.13832;1
27;3.01953;0
28;2.81848;0
29;3.2206;0
30;2.85073;0
31;2.96872;0
32;3.20737;0
33;2.71768;1
34;3.00595;0
35;2.99833;0
36;3.00555;0
37;2.99065;0
38;3.08703;0
39;2.95185;0
40;2.99715;0
41;3.01108;0
42;2.99148;0
43;2.9782;0
44;3.00133;0
45;3.08198;0
46;2.9025;0
47;3.01097;1
48;3.05218;0
49;2.96005;0
50;3.06542;1
51;2.93607;0
52;3.00372;0
53;2.972;0
54;3.1469;0
55;2.939;1
56;2.93082;0
57;2.99025;0
58;3.00487;0
59;2.99377;0
60;3.13238;0
61;2.91502;0
62;2.98797;0
63;2.96838;0
64;2.989;1
65;3.00702;0
66;2.9974;0
67;3.0384;2
68;3.0022;0
69;2.96118;0
70;2.9887;0
71;3.05572;0
72;2.99205;0
73;2.98688;0
74;3.03047;0
75;2.97072;0
76;2.97993;1
77;3.0184;0
78;2.9745;0
79;3.01;0
80;2.98388;0
81;3.01903;0
82;3.00355;0
83;3.01195;0
84;3.04338;0
85;2.9515;0
86;3.0587;0
87;3.07608;0
88;2.93158;0
89;2.9241;0
90;3.00903;0
91;2.98212;1
92;3.02955;0
93;2.99808;0
94;2.99695;0
95;3.08708;0
96;2.8884;1
97;3.01322;0
98;3.03153;1
99;3.15303;0
100;2.84222;0
101;2.97345;0
102;2.97337;1
103;3.17887;1
104;2.82525;0
105;3.1281;0
106;2.93612;0
107;2.94735;1
108;3.22468;0
109;2.91587;0
110;2.84362;0
111;3.01518;0
112;3.10383;0
113;3.00193;0
114;2.89357;0
115;3.0597;0
116;3.1679;0
117;2.77507;0
118;3.03245;1
119;2.95717;0
120;3.06923;0
121;2.98633;0
122;2.95613;0
123;3;1
124;2.98228;0
125;3.0832;0
126;2.94117;0
127;2.97993;0
128;3.1368;0
129;2.9134;0
130;3.025;0
131;3.11098;0
132;2.82942;0
133;3.0515;0
134;3.00653;0
135;3.20437;0
136;2.84745;1
137;2.89143;1
138;3.00545;0
139;3.01687;0
140;2.98162;0
141;2.99472;0
142;2.98877;0
143;3.00293;0
144;3.00047;0
145;3.0415;0
146;3.05257;0
147;2.90158;0
148;3.04942;0
149;3.13988;0
150;2.87335;0
151;2.93177;0
152;3.01632;0
153;3.01427;0
154;3.01095;0
155;3.08593;1
156;2.90553;0
157;3.08858;0
158;2.8942;0
159;2.99305;0
160;3.10347;0
161;3.00533;2
162;3.0124;1
163;2.9779;0
164;2.94248;0
165;3.02153;0
166;3.01893;0
167;2.92737;0
168;3.0616;0
169;2.9174;0
170;3.00147;0
171;3.03022;0
172;2.96902;0
173;2.99972;0
174;3.0008;1
175;3.03213;0
176;3.04603;1
177;2.96475;0
178;2.95695;0
179;2.08845;0
180;0;0
