Angle;Time_Minutes;Counts_34f
0;0;0
1;3.09502;0
2;2.93557;0
3;2.9811;0
4;3.23417;0
5;2.77835;0
6;3.02638;0
7;2.96543;0
8;3.01673;0
9;2.97002;0
10;3.00182;0
11;3.01405;0
12;3.34278;0
13;2.70447;0
14;2.97632;0
15;2.96547;0
16;3.04412;0
17;2.97557;0
18;2.98782;0
19;3.14593;0
20;2.86072;0
21;3.04302;0
22;2.94905;0
23;2.99553;0
24;3.19403;0
25;2.85968;0
26;3.02977;0
27;3.0532;0
28;3.02003;0
29;3.0009;0
30;2.89348;0
31;3.03077;0
32;3.2027;0
33;2.91925;0
34;2.83755;0
35;2.9803;0
36;2.97957;0
37;3.02463;0
38;3.09762;1
39;3.026;0
40;3.03218;0
41;2.87038;0
42;2.97842;2
43;3.02538;2
44;3.02663;0
45;2.9748;0
46;3.00713;0
47;3.20152;0
48;2.89625;0
49;2.83375;1
50;3.15358;0
51;2.90797;1
52;2.94997;1
53;3.00298;0
54;3.16423;0
55;2.82718;0
56;3.14258;1
57;2.85138;0
58;3.00453;1
59;3.22373;0
60;2.938;0
61;2.903;1
62;2.93122;0
63;3.04432;0
64;3.02592;2
65;3.01872;0
66;2.98323;0
67;2.93105;0
68;3.04658;0
69;2.96182;0
70;3.05953;0
71;3.12235;0
72;2.91782;0
73;2.92218;0
74;2.98787;0
75;3.02045;0
76;3.0714;0
77;2.919;0
78;2.97183;0
79;3.07573;0
80;2.92132;1
81;3.03258;1
82;2.98965;0
83;3.13455;0
84;2.89855;0
85;2.97077;0
86;3.01458;0
87;2.96607;0
88;3.11313;0
89;2.94858;0
90;2.92788;0
91;3.04025;1
92;2.96232;0
93;3.18365;0
94;2.87133;1
95;3.02335;0
96;3.07093;0
97;2.95222;0
98;2.90532;1
99;3.16325;0
100;2.85308;0
101;2.97588;0
102;3.07972;1
103;2.98093;0
104;3.00053;0
105;3.08885;0
106;2.85743;0
107;3.10962;0
108;2.88937;0
109;3.0712;0
110;2.95777;0
111;2.98287;0
112;3.2475;0
113;2.74858;1
114;2.9848;0
115;3.00468;0
116;3.0027;0
117;3.00762;0
118;3.09318;0
119;2.93248;1
120;2.96768;0
121;3.0173;0
122;3.03572;0
123;3.00773;0
124;2.98292;0
125;2.96018;0
126;3.17837;1
127;2.81023;0
128;3.18048;0
129;2.82673;0
130;2.99752;0
131;3.0572;1
132;3.0304;0
133;3.08257;0
134;2.83498;0
135;2.99708;0
136;3.11128;0
137;3.06617;0
138;2.83207;1
139;2.99653;0
140;3.30612;0
141;2.7235;0
142;2.96657;0
143;3.03725;0
144;2.96048;0
145;3.16393;0
146;2.9356;1
147;3.00477;0
148;3.14943;0
149;2.79997;1
150;2.96775;0
151;3.1053;0
152;2.90148;0
153;3.01052;0
154;2.94988;0
155;3.01793;0
156;2.99935;0
157;2.99702;0
158;3.08545;1
159;2.92557;0
160;3.02112;0
161;2.95752;1
162;3.10563;1
163;2.98027;1
164;2.95075;1
165;2.96455;0
166;3.05928;0
167;2.93737;0
168;3.03105;0
169;3.02313;0
170;3.04102;1
171;2.90525;0
172;3.20488;0
173;2.88305;0
174;2.92945;0
175;3.28418;0
176;2.71768;0
177;3.01817;1
178;3.0203;0
179;2.07247;0
180;0;0
