Angle;Time_Minutes;Counts_34f
0;0;0
1;3.0153;1
2;3.05847;1
3;3.3088;1
4;2.93658;0
5;2.81417;0
6;3.02802;0
7;2.89402;0
8;3.39742;0
9;2.73253;0
10;2.85602;0
11;3.15417;0
12;3.0698;0
13;2.84425;0
14;2.89362;0
15;3.0711;0
16;2.93808;0
17;3.19478;1
18;3.03845;0
19;2.76407;0
20;3.02382;0
21;3.03835;1
22;3.14673;1
23;2.85165;0
24;3.05448;0
25;2.94538;0
26;2.98083;0
27;3.06035;0
28;2.93507;0
29;3.11845;0
30;3.09653;0
31;2.74587;0
32;3.23228;0
33;2.8512;0
34;2.94962;0
35;3.10798;0
36;2.90453;0
37;2.97495;0
38;2.98355;0
39;3.18798;0
40;2.86305;0
41;3.1624;0
42;3.284;0
43;2.90903;0
44;2.5902;0
45;3.0179;0
46;3.2364;0
47;2.87917;0
48;3.16765;1
49;2.70302;0
50;3.02687;0
51;3.1168;0
52;2.88168;0
53;3.00758;0
54;3.11873;0
55;2.85907;1
56;2.98227;0
57;3.0115;0
58;3.20188;0
59;2.82815;0
60;3.25867;0
61;2.71108;0
62;3.05872;0
63;2.93962;0
64;3.07913;0
65;2.92323;0
66;3.03338;0
67;3.32625;1
68;2.6725;0
69;3.10692;0
70;2.91142;0
71;3.10093;0
72;2.87478;0
73;3.1225;0
74;2.88482;1
75;3.03982;0
76;3.02317;0
77;2.98635;0
78;3.08097;0
79;2.8503;0
80;3.04018;0
81;2.94532;1
82;3.0118;0
83;3.03012;0
84;2.9955;0
85;3.15758;0
86;2.88728;0
87;3.05777;0
88;2.87198;0
89;3.16678;0
90;2.88767;0
91;3.06675;0
92;2.95237;0
93;3.02937;0
94;3.00697;0
95;3.11575;0
96;2.76133;0
97;2.99828;0
98;3.45998;0
99;2.8223;0
100;2.80253;0
101;3.02465;0
102;3.03245;0
103;3.0693;0
104;2.85785;0
105;2.9772;0
106;2.98477;0
107;2.99967;0
108;3.00897;0
109;2.99725;0
110;3.35117;0
111;2.67202;0
112;3.13578;0
113;2.90578;0
114;3.11698;0
115;2.77405;0
116;3.0613;0
117;3.00813;0
118;2.94182;0
119;3.07802;0
120;3.09542;0
121;3.10592;0
122;2.73633;0
123;3.02668;0
124;3.13003;0
125;2.85443;0
126;2.98558;0
127;3.14003;0
128;2.8869;0
129;3.0191;0
130;3.03265;0
131;2.99283;0
132;2.96042;0
133;3.1565;0
134;2.79408;0
135;3.28472;0
136;3.02592;0
137;2.72488;0
138;2.97097;0
139;3.27575;0
140;2.70508;0
141;3.10092;0
142;3.04875;0
143;3.32738;1
144;2.53835;0
145;3.09578;0
146;2.96935;1
147;3.32635;1
148;2.62363;0
149;2.9914;0
150;3.03012;0
151;3.08968;0
152;2.96688;0
153;3.411;0
154;2.50563;0
155;3.03008;0
156;2.96012;0
157;3.58835;0
158;2.8733;0
159;2.58902;0
160;3.04578;0
161;2.90235;0
162;3.05067;0
163;3.24925;0
164;2.70177;0
165;3.00668;0
166;3.06868;0
167;3.09057;0
168;3.17503;0
169;3.11548;0
170;2.69468;0
171;2.89525;0
172;3.22097;0
173;2.8657;0
174;3.01122;0
175;2.99097;0
176;3.0634;0
177;2.92542;0
178;3.04708;0
179;1.80425;0
180;0;0
