Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;1.79838;0
3;3.15483;0
4;2.83322;0
5;3.06745;0
6;2.87415;1
7;3.18028;0
8;3.04078;0
9;2.91293;0
10;3.10667;0
11;2.70288;0
12;3.13937;0
13;3.04427;0
14;3.10633;0
15;2.86062;0
16;3.05318;0
17;3.0238;0
18;3.06165;0
19;2.9595;0
20;3.01368;0
21;2.843;0
22;3.1778;0
23;2.99953;1
24;2.84063;0
25;3.18188;0
26;2.79325;0
27;3.05142;0
28;3.08418;0
29;2.98327;0
30;2.8965;0
31;2.89775;0
32;3.25655;0
33;2.87808;0
34;3.12838;0
35;2.96332;0
36;3.02648;0
37;2.93138;1
38;3.10252;0
39;2.95965;0
40;2.99125;0
41;3.05432;0
42;2.8147;0
43;3.15777;0
44;2.61893;0
45;3.37707;0
46;2.75928;1
47;3.21477;0
48;3.03605;0
49;2.90898;0
50;2.82048;0
51;3.18045;0
52;3.01215;0
53;2.98192;0
54;3.0642;0
55;2.94847;0
56;2.97818;0
57;2.93875;1
58;3.19087;0
59;2.93942;0
60;2.83562;0
61;3.20002;1
62;2.79627;0
63;3.09268;0
64;3.09408;0
65;3.00855;0
66;2.9571;0
67;3.06505;0
68;2.57123;0
69;3.26925;0
70;3.11253;0
71;2.85387;1
72;3.12765;1
73;3.03092;0
74;2.67738;0
75;3.19768;0
76;3.03267;0
77;3.06853;0
78;3.04653;0
79;2.99278;0
80;2.84335;0
81;3.1858;0
82;2.7436;1
83;3.16852;0
84;3.0893;0
85;2.94767;0
86;2.7145;0
87;3.29417;1
88;2.77357;0
89;3.25165;0
90;2.78163;0
91;3.19275;0
92;3.01757;0
93;3.01952;0
94;2.99178;0
95;3.01185;0
96;2.8304;0
97;2.92358;0
98;3.1871;0
99;3.01323;0
100;3.02237;0
101;2.69782;0
102;3.24518;0
103;3.04583;0
104;3.00823;0
105;2.92265;0
106;2.88537;1
107;3.19572;0
108;2.92932;0
109;3.0585;0
110;2.99257;0
111;2.85657;0
112;3.0459;0
113;3.05372;0
114;2.73555;0
115;3.2798;0
116;3.0225;0
117;2.82667;0
118;3.13527;0
119;3.02827;0
120;2.75167;0
121;3.1517;0
122;2.92412;0
123;3.01507;0
124;2.97982;0
125;3.1337;0
126;3.00152;0
127;2.98533;0
128;2.76392;0
129;3.30737;0
130;2.93602;0
131;3.09465;0
132;2.95182;0
133;2.97457;0
134;3.02387;0
135;2.62492;0
136;3.3665;0
137;3.01268;0
138;2.88535;0
139;2.87228;0
140;3.25862;0
141;3.02008;0
142;2.729;0
143;3.17772;0
144;2.69932;0
145;3.39823;0
146;2.90137;0
147;3.0858;0
148;3.00908;0
149;2.99903;0
150;2.69525;0
151;3.2544;0
152;3.03987;1
153;2.857;0
154;3.00215;0
155;3.094;0
156;2.7065;0
157;3.34195;0
158;2.66815;0
159;3.31962;0
160;2.4776;0
161;3.45788;0
162;3.01202;0
163;2.84818;0
164;3.21743;0
165;2.71422;0
166;3.28923;0
167;2.90513;0
168;2.96237;1
169;3.05837;0
170;3.08935;0
171;2.78403;0
172;3.1389;0
173;2.99835;0
174;3.02612;0
175;2.86887;0
176;3.18847;0
177;2.97803;0
178;2.8857;0
179;3.12448;0
180;3.0229;0
