Angle;Time_Minutes;Counts_34f
0;0;0
1;3.11592;0
2;2.8877;0
3;3.00672;0
4;3.14883;0
5;3.04157;0
6;2.99692;0
7;3.00625;0
8;2.87507;0
9;2.94675;0
10;3.143;1
11;2.87297;0
12;3.01705;0
13;3.3499;0
14;2.71593;0
15;2.94992;0
16;2.93893;0
17;3.03413;0
18;2.9548;0
19;3.0901;0
20;3.02772;0
21;2.90573;0
22;2.98698;0
23;3.03707;0
24;3.03807;0
25;2.97188;0
26;3.2018;0
27;3.39018;0
28;2.55197;0
29;2.87825;0
30;2.92577;0
31;3.02265;0
32;3.04388;0
33;2.94427;0
34;3.0034;0
35;3.0158;0
36;3.13912;0
37;2.99278;0
38;3.09418;0
39;2.76192;0
40;3.1107;0
41;2.88653;0
42;2.98345;0
43;3.05917;1
44;3.03265;0
45;3.04083;0
46;2.90585;0
47;2.97422;0
48;3.0526;0
49;3.15607;0
50;3.38965;0
51;2.40515;1
52;3.02417;0
53;2.96987;0
54;3.06855;0
55;3.07455;0
56;2.85497;0
57;3.0188;0
58;3.03943;0
59;3.14928;0
60;2.7907;0
61;3.0357;1
62;3.20557;0
63;3.23965;0
64;2.52068;0
65;3.55735;0
66;2.50892;0
67;3.0418;0
68;2.88992;0
69;3.12272;1
70;2.99113;0
71;2.99862;0
72;2.92263;0
73;3.06375;0
74;3.33002;0
75;2.56103;0
76;3.18397;0
77;3.04863;1
78;2.86143;0
79;3.09295;0
80;2.81947;0
81;3.01512;0
82;2.996;0
83;3.07678;0
84;3.1093;0
85;3.2705;0
86;2.61227;0
87;2.95118;0
88;3.0799;0
89;2.92113;0
90;3.03565;0
91;2.94477;0
92;2.98355;0
93;2.99977;0
94;3.6167;0
95;2.67917;0
96;2.80948;0
97;2.91607;0
98;3.54663;0
99;2.8345;0
100;2.71358;0
101;2.9604;0
102;3.20515;0
103;2.75903;0
104;2.97115;0
105;3.03878;0
106;3.13095;0
107;2.95062;0
108;2.95713;1
109;3.18522;0
110;2.74482;0
111;3.25615;0
112;2.8092;0
113;3.06292;0
114;2.98017;0
115;3.6275;0
116;2.39857;0
117;2.9284;0
118;3.3618;0
119;2.78995;0
120;3.10457;0
121;2.8167;0
122;2.8889;0
123;3.35055;0
124;2.82498;0
125;3.16755;0
126;2.7633;0
127;2.86627;0
128;2.9833;0
129;3.04542;0
130;2.96432;0
131;3.02878;0
132;2.96313;0
133;3.23937;0
134;2.77;0
135;3.1241;0
136;3.1468;0
137;2.83825;0
138;2.93788;0
139;3.18112;0
140;2.89288;0
141;2.92418;0
142;3.0074;0
143;3.11323;0
144;2.85693;0
145;3.06365;0
146;3.03813;0
147;2.8924;0
148;3.16572;1
149;2.98655;0
150;2.82677;0
151;3.51423;0
152;2.5895;0
153;2.97553;0
154;2.92777;0
155;3.13178;0
156;2.93218;0
157;2.93043;0
158;2.9893;0
159;3.0747;0
160;2.94635;0
161;3.05748;0
162;2.96238;1
163;2.9979;0
164;2.98812;0
165;3.03148;0
166;3.0633;0
167;2.95897;0
168;2.97237;0
169;3.04355;0
170;2.93947;0
171;3.30473;0
172;2.68573;0
173;3.08712;0
174;3.0985;0
175;2.90153;0
176;2.90818;0
177;3.12947;0
178;3.02158;1
179;1.41617;0
180;0;0
