Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;1.52657;0
3;3.57807;0
4;2.6806;0
5;3.11022;0
6;3.18807;0
7;2.98425;0
8;3.02728;0
9;2.91578;0
10;2.97497;0
11;2.67342;0
12;3.32913;0
13;2.80208;0
14;3.31135;0
15;2.85502;0
16;3.07378;0
17;2.89153;0
18;3.128;0
19;3.04755;0
20;3.00368;0
21;2.95048;0
22;2.9637;0
23;3.08793;0
24;2.8837;0
25;2.9248;0
26;3.1928;0
27;2.55573;0
28;3.41652;0
29;2.97562;0
30;2.92752;0
31;3.01258;0
32;3.08512;0
33;2.96523;0
34;2.95932;0
35;3.06548;0
36;2.98993;1
37;3.0215;1
38;2.80023;0
39;3.16735;0
40;3.03288;0
41;2.99525;0
42;2.94938;0
43;2.82483;0
44;3.06865;0
45;3.17078;0
46;2.86358;0
47;3.14588;0
48;2.95;0
49;3.01817;1
50;2.9629;0
51;3.02643;2
52;3.0076;0
53;2.55763;0
54;3.43575;0
55;2.85317;0
56;3.178;0
57;2.92423;0
58;2.56818;0
59;3.27352;0
60;3.17903;0
61;2.93308;0
62;3.10445;0
63;2.94918;0
64;2.87828;0
65;3.16118;0
66;3.04103;1
67;2.84168;0
68;3.02165;1
69;3.04763;0
70;3.03955;1
71;2.80665;0
72;3.12452;0
73;3.09663;1
74;2.80415;0
75;3.08158;0
76;3.05525;0
77;3.04848;0
78;3.01657;0
79;2.97837;0
80;2.9228;0
81;3.05393;0
82;2.7587;1
83;3.27885;0
84;2.89808;0
85;2.8201;0
86;3.03217;0
87;2.89588;0
88;3.37475;0
89;2.76092;0
90;3.05752;0
91;3.13997;0
92;2.81837;0
93;3.11043;0
94;3.00827;0
95;3.06332;0
96;2.92267;0
97;2.85232;0
98;3.02542;0
99;2.76985;0
100;3.43827;0
101;3.00793;0
102;2.96482;1
103;2.7912;0
104;3.2161;0
105;2.84362;1
106;3.12138;0
107;2.90777;0
108;3.08033;0
109;2.95285;0
110;3.15247;0
111;2.96093;0
112;3.01417;0
113;3.02417;1
114;2.99063;0
115;2.97383;0
116;3.0242;1
117;2.9948;0
118;3.01457;0
119;2.97122;1
120;2.99398;0
121;2.82348;0
122;3.03825;0
123;3.01135;0
124;3.16562;1
125;2.9957;0
126;2.89843;0
127;2.99827;0
128;3.08952;0
129;2.71175;0
130;3.20673;0
131;2.86323;0
132;3.09353;2
133;2.96613;0
134;3.13307;0
135;2.82927;0
136;2.7325;0
137;3.41695;0
138;2.92882;0
139;3.07768;0
140;3.01797;0
141;2.4543;0
142;3.49643;0
143;3.03915;0
144;2.88882;0
145;3.08722;0
146;2.92598;0
147;3.13957;0
148;2.70232;0
149;3.30173;0
150;2.92335;1
151;3.00192;0
152;2.9639;1
153;2.9507;1
154;3.15375;0
155;2.83145;0
156;3.12893;0
157;2.93238;1
158;2.79998;0
159;3.2601;0
160;3.00885;0
161;2.94917;0
162;3.07862;0
163;2.97585;1
164;2.9272;0
165;2.9581;0
166;3.13077;0
167;2.84893;1
168;3.00095;1
169;2.98215;0
170;2.65852;0
171;3.50518;1
172;3.00143;0
173;2.88787;0
174;3.11633;0
175;2.8281;0
176;3.08127;0
177;3.1152;0
178;2.87347;0
179;2.84477;0
180;3.28638;0
