Angle;Time_Minutes;Counts_34f
0;0;0
1;0;0
2;1.97308;0
3;2.91418;0
4;3.22392;0
5;3.00457;1
6;2.96058;0
7;3.00823;0
8;2.92218;0
9;3.04905;0
10;2.84648;0
11;3.03742;0
12;3.18163;0
13;2.96683;0
14;3.0338;0
15;2.92118;0
16;2.88848;0
17;3.17998;0
18;2.93368;0
19;2.65538;0
20;2.99897;0
21;3.42462;0
22;2.89765;0
23;2.67128;0
24;2.94067;0
25;3.1453;0
26;3.26353;0
27;3.00767;0
28;2.9114;0
29;3.09083;0
30;3.06197;0
31;2.98905;0
32;3.0176;0
33;2.98588;0
34;2.93782;0
35;3.03285;0
36;2.88785;1
37;2.99612;0
38;3.10178;0
39;2.98843;0
40;3.02612;0
41;2.97695;0
42;2.99287;0
43;3.07187;0
44;2.75598;0
45;3.23048;0
46;2.93297;0
47;2.97113;0
48;3.10752;1
49;2.91023;0
50;3.07038;0
51;2.93497;0
52;3.05558;0
53;2.98242;0
54;2.89605;0
55;3.11023;0
56;3.02027;0
57;2.98795;0
58;2.77387;0
59;3.16098;1
60;3.05455;0
61;3.00823;0
62;2.77147;0
63;3.23418;0
64;2.62737;0
65;3.40552;0
66;3.00123;0
67;2.97343;0
68;3.0079;0
69;2.92072;0
70;3.06268;0
71;3.02615;0
72;2.89493;0
73;3.08745;0
74;2.9943;2
75;2.98272;0
76;3.01687;0
77;2.74075;0
78;3.27322;0
79;2.79567;0
80;3.08505;0
81;3.08188;1
82;2.93878;0
83;3.03838;0
84;2.80422;0
85;3.14252;0
86;2.67373;1
87;3.4049;0
88;3.02537;0
89;2.73958;1
90;3.18853;0
91;2.9763;0
92;2.91883;0
93;3.15112;0
94;2.99315;0
95;2.87067;0
96;2.994;2
97;3.03235;0
98;3.09117;0
99;2.8941;0
100;2.97325;0
101;3.12708;0
102;2.92403;0
103;3.01427;0
104;3.07273;0
105;2.83648;0
106;3.19525;0
107;2.79475;0
108;2.84307;0
109;3.39227;0
110;2.93348;0
111;2.94777;0
112;2.9204;0
113;3.207;0
114;2.72588;0
115;3.26965;0
116;2.90743;0
117;2.86248;0
118;3.15162;0
119;3.00857;0
120;3.03647;0
121;2.94853;0
122;3.02443;1
123;2.93277;0
124;3.12973;0
125;2.45402;0
126;3.5383;0
127;2.86095;2
128;3.05688;0
129;2.9966;1
130;2.55352;0
131;3.45313;1
132;3.03672;0
133;2.88237;0
134;3.07808;0
135;2.83915;0
136;3.18028;0
137;2.94825;0
138;2.94982;0
139;3.13412;0
140;3.00627;0
141;2.92172;0
142;2.8194;0
143;2.96178;1
144;3.27692;0
145;2.96127;0
146;3.08907;0
147;2.61903;0
148;3.15435;0
149;2.65752;0
150;3.46407;0
151;3.05943;0
152;2.80945;0
153;3.2232;0
154;2.97382;0
155;3.00707;0
156;3.02702;0
157;2.90792;0
158;3.07487;0
159;2.92733;0
160;3.09833;0
161;2.96262;0
162;2.83198;0
163;3.06125;0
164;2.83858;0
165;3.22178;1
166;3.04497;0
167;2.8945;0
168;3.06263;1
169;2.95828;1
170;2.53505;0
171;3.58363;0
172;3.00153;0
173;2.93067;0
174;2.99098;0
175;3.06445;0
176;2.89682;0
177;2.87478;0
178;3.20467;0
179;2.95623;0
180;3.08538;0
